810,75.478
811,75.492
812,75.506
813,75.52
814,75.533
815,75.545
816,75.557
817,75.567
818,75.577
819,75.586
820,75.594
821,75.603
822,75.613
823,75.625
824,75.637
825,75.65
826,75.663
827,75.677
828,75.691
829,75.705
830,75.719
831,75.733
832,75.747
833,75.76
834,75.772
835,75.784
836,75.794
837,75.804
838,75.812
839,75.82
840,75.83
841,75.84
842,75.852
843,75.864
844,75.877
845,75.891
846,75.904
847,75.919
848,75.933
849,75.947
850,75.961
851,75.974
852,75.987
853,75.999
854,76.01
855,76.021
856,76.03
857,76.038
858,76.047
859,76.056
860,76.067
861,76.079
862,76.091
863,76.104
864,76.118
865,76.132
866,76.146
867,76.16
868,76.174
869,76.188
870,76.201
871,76.214
872,76.226
873,76.237
874,76.247
875,76.256
876,76.264
877,76.273
878,76.283
879,76.294
880,76.306
881,76.318
882,76.332
883,76.345
884,76.359
885,76.373
886,76.387
887,76.401
888,76.415
889,76.428
890,76.441
891,76.453
892,76.464
893,76.474
894,76.483
895,76.491
896,76.5
897,76.51
898,76.521
899,76.533
900,76.546
901,76.559
902,76.573
903,76.586
904,76.601
905,76.615
906,76.629
907,76.642
908,76.655
909,76.668
910,76.68
911,76.691
912,76.7
913,76.709
914,76.714
915,76.719
916,76.724
917,76.73
918,76.736
919,76.742
920,76.749
921,76.756
922,76.763
923,76.77
924,76.777
925,76.784
926,76.79
927,76.797
928,76.803
929,76.809
930,76.814
931,76.819
932,76.823
933,76.831
934,76.84
935,76.851
936,76.862
937,76.874
938,76.887
939,76.901
940,76.915
941,76.929
942,76.943
943,76.957
944,76.971
945,76.984
946,76.997
947,77.009
948,77.021
949,77.032
950,77.041
951,77.049
952,77.053
953,77.058
954,77.063
955,77.069
956,77.075
957,77.082
958,77.089
959,77.095
960,77.102
961,77.11
962,77.117
963,77.123
964,77.13
965,77.137
966,77.143
967,77.148
968,77.154
969,77.158
970,77.161
971,77.161
972,77.161
973,77.161
974,77.161
975,77.161
976,77.161
977,77.161
978,77.161
979,77.161
980,77.161
981,77.161
982,77.161
983,77.161
984,77.161
985,77.161
986,77.161
987,77.161
988,77.161
989,77.161
990,77.161
991,77.161
992,77.161
993,77.161
994,77.161
995,77.161
996,77.161
997,77.161
998,77.161
999,77.161
1000,77.161
1001,77.161
1002,77.161
1003,77.161
1004,77.161
1005,77.161
1006,77.161
1007,77.161
1008,77.161
1009,77.161
1010,77.161
1011,77.161
1012,77.161
1013,77.161
1014,77.161
1015,77.161
1016,77.161
1017,77.161
1018,77.161
1019,77.161
1020,77.161
1021,77.161
1022,77.161
1023,77.161
1024,77.161
1025,77.161
1026,77.161
1027,77.161
1028,77.161
1029,77.161
1030,77.161
1031,77.161
1032,77.161
1033,77.161
1034,77.161
1035,77.161
1036,77.161
1037,77.161
1038,77.161
1039,77.161
1040,77.161
1041,77.161
1042,77.161
1043,77.161
1044,77.161
1045,77.161
1046,77.161
1047,77.161
1048,77.161
1049,77.161
1050,77.161
1051,77.161
1052,77.161
1053,77.161
1054,77.161
1055,77.161
1056,77.161
1057,77.161
1058,77.161
1059,77.161
1060,77.161
1061,77.161
1062,77.161
1063,77.161
1064,77.161
1065,77.161
1066,77.161
1067,77.161
1068,77.161
1069,77.161
1070,77.161
1071,77.161
1072,77.161
1073,77.161
1074,77.161
1075,77.161
1076,77.161
1077,77.161
1078,77.161
1079,77.161
1080,77.161
1081,77.161
1082,77.161
1083,77.161
1084,77.161
1085,77.161
1086,77.161
1087,77.161
1088,77.161
1089,77.161
1090,77.161
1091,77.161
1092,77.161
1093,77.161
1094,77.161
1095,77.161
1096,77.161
1097,77.161
1098,77.161
1099,77.161
1100,77.161
1101,77.161
1102,77.161
1103,77.161
1104,77.161
1105,77.161
1106,77.161
1107,77.161
1108,77.161
1109,77.161
1110,77.161
1111,77.161
1112,77.161
1113,77.161
1114,77.161
1115,77.161
1116,77.161
1117,77.161
1118,77.161
1119,77.161
1120,77.161
1121,77.161
1122,77.161
1123,77.161
1124,77.161
1125,77.161
1126,77.161
1127,77.161
1128,77.161
1129,77.161
1130,77.161
1131,77.161
1132,77.161
1133,77.161
1134,77.161
1135,77.161
1136,77.161
1137,77.161
1138,77.161
1139,77.161
1140,77.161
1141,77.161
1142,77.161
1143,77.161
1144,77.161
1145,77.161
1146,77.161
1147,77.161
1148,77.161
1149,77.161
1150,77.161
1151,77.161
1152,77.161
1153,77.161
1154,77.161
1155,77.161
1156,77.161
1157,77.161
1158,77.161
1159,77.161
1160,77.161
1161,77.161
1162,77.161
1163,77.161
1164,77.161
1165,77.161
1166,77.161
1167,77.161
1168,77.161
1169,77.161
1170,77.161
1171,77.161
1172,77.161
1173,77.161
1174,77.161
1175,77.161
1176,77.161
1177,77.161
1178,77.161
1179,77.161
1180,77.161
1181,77.161
1182,77.161
1183,77.161
1184,77.161
1185,77.161
1186,77.161
1187,77.161
1188,77.161
1189,77.161
1190,77.161
1191,77.161
1192,77.161
1193,77.161
1194,77.161
1195,77.161
1196,77.162
1197,77.167
1198,77.171
1199,77.177
1200,77.183
1201,77.189
1202,77.196
1203,77.202
1204,77.209
1205,77.216
1206,77.223
1207,77.23
1208,77.237
1209,77.244
1210,77.25
1211,77.256
1212,77.262
1213,77.267
1214,77.272
1215,77.275
1216,77.28
1217,77.285
1218,77.29
1219,77.296
1220,77.303
1221,77.309
1222,77.316
1223,77.323
1224,77.33
1225,77.337
1226,77.344
1227,77.351
1228,77.358
1229,77.364
1230,77.37
1231,77.375
1232,77.38
1233,77.385
1234,77.386
1235,77.386
1236,77.386
1237,77.386
1238,77.386
1239,77.386
1240,77.386
1241,77.386
1242,77.386
1243,77.386
1244,77.386
1245,77.386
1246,77.386
1247,77.386
1248,77.386
1249,77.386
1250,77.386
1251,77.386
1252,77.386
1253,77.386
1254,77.386
1255,77.386
1256,77.386
1257,77.386
1258,77.386
1259,77.386
1260,77.386
1261,77.386
1262,77.386
1263,77.386
1264,77.386
1265,77.386
1266,77.386
1267,77.386
1268,77.386
1269,77.386
1270,77.386
1271,77.386
1272,77.386
1273,77.386
1274,77.386
1275,77.386
1276,77.386
1277,77.386
1278,77.386
1279,77.386
1280,77.386
1281,77.386
1282,77.386
1283,77.386
1284,77.386
1285,77.386
1286,77.386
1287,77.386
1288,77.386
1289,77.386
1290,77.386
1291,77.386
1292,77.386
1293,77.386
1294,77.386
1295,77.386
1296,77.386
1297,77.386
1298,77.386
1299,77.386
1300,77.386
1301,77.386
1302,77.386
1303,77.386
1304,77.386
1305,77.386
1306,77.386
1307,77.386
1308,77.386
1309,77.386
1310,77.386
1311,77.386
1312,77.386
1313,77.386
1314,77.386
1315,77.386
1316,77.386
1317,77.386
1318,77.386
1319,77.386
1320,77.386
1321,77.386
1322,77.386
1323,77.386
1324,77.386
1325,77.386
1326,77.386
1327,77.386
1328,77.386
1329,77.386
1330,77.386
1331,77.386
1332,77.386
1333,77.386
1334,77.386
1335,77.386
1336,77.386
1337,77.386
1338,77.386
1339,77.386
1340,77.386
1341,77.386
1342,77.386
1343,77.386
1344,77.386
1345,77.386
1346,77.386
1347,77.386
1348,77.386
1349,77.386
1350,77.386
1351,77.386
1352,77.386
1353,77.386
1354,77.386
1355,77.386
1356,77.386
1357,77.386
1358,77.386
1359,77.386
1360,77.386
1361,77.386
1362,77.386
1363,77.386
1364,77.386
1365,77.386
1366,77.386
1367,77.386
1368,77.386
1369,77.386
1370,77.386
1371,77.386
1372,77.386
1373,77.386
1374,77.386
1375,77.386
1376,77.386
1377,77.386
1378,77.386
1379,77.386
1380,77.386
1381,77.386
1382,77.386
1383,77.386
1384,77.386
1385,77.386
1386,77.386
1387,77.386
1388,77.386
1389,77.386
1390,77.386
1391,77.386
1392,77.386
1393,77.386
1394,77.386
1395,77.386
1396,77.386
1397,77.386
1398,77.386
1399,77.386
1400,77.386
1401,77.386
1402,77.386
1403,77.386
1404,77.386
1405,77.386
1406,77.386
1407,77.386
1408,77.386
1409,77.386
1410,77.386
1411,77.386
1412,77.386
1413,77.386
1414,77.386
1415,77.386
1416,77.386
1417,77.386
1418,77.386
1419,77.386
1420,77.386
1421,77.386
1422,77.386
1423,77.386
1424,77.386
1425,77.386
1426,77.386
1427,77.386
1428,77.386
1429,77.386
1430,77.386
1431,77.386
1432,77.386
1433,77.386
1434,77.386
1435,77.386
1436,77.386
1437,77.386
1438,77.386
1439,77.386
1440,77.386
1441,77.386
1442,77.386
1443,77.386
1444,77.386
1445,77.386
1446,77.386
1447,77.386
1448,77.386
1449,77.386
1450,77.386
1451,77.386
1452,77.386
1453,77.386
1454,77.386
1455,77.386
1456,77.386
1457,77.386
1458,77.386
1459,77.386
1460,77.389
1461,77.393
1462,77.398
1463,77.404
1464,77.41
1465,77.416
1466,77.423
1467,77.43
1468,77.437
1469,77.444
1470,77.451
1471,77.458
1472,77.465
1473,77.471
1474,77.478
1475,77.483
1476,77.489
1477,77.494
1478,77.498
1479,77.502
1480,77.507
1481,77.512
1482,77.517
1483,77.523
1484,77.53
1485,77.537
1486,77.544
1487,77.551
1488,77.558
1489,77.565
1490,77.572
1491,77.578
1492,77.585
1493,77.591
1494,77.597
1495,77.602
1496,77.607
1497,77.611
1498,77.611
1499,77.611
1500,77.611
1501,77.611
1502,77.611
1503,77.611
1504,77.611
1505,77.611
1506,77.611
1507,77.611
1508,77.611
1509,77.611
1510,77.611
1511,77.611
1512,77.611
1513,77.611
1514,77.611
1515,77.611
1516,77.611
1517,77.611
1518,77.611
1519,77.611
1520,77.611
1521,77.611
1522,77.611
1523,77.611
1524,77.611
1525,77.611
1526,77.611
1527,77.611
1528,77.611
1529,77.611
1530,77.611
1531,77.611
1532,77.611
1533,77.611
1534,77.611
1535,77.611
1536,77.611
1537,77.611
1538,77.611
1539,77.611
1540,77.611
1541,77.611
1542,77.611
1543,77.611
1544,77.611
1545,77.611
1546,77.611
1547,77.611
1548,77.611
1549,77.611
1550,77.611
1551,77.611
1552,77.611
1553,77.611
1554,77.611
1555,77.611
1556,77.611
1557,77.611
1558,77.611
1559,77.611
1560,77.611
1561,77.611
1562,77.611
1563,77.611
1564,77.611
1565,77.611
1566,77.611
1567,77.611
1568,77.611
1569,77.611
1570,77.611
1571,77.611
1572,77.611
1573,77.611
1574,77.611
1575,77.611
1576,77.611
1577,77.611
1578,77.611
1579,77.611
1580,77.611
1581,77.611
1582,77.611
1583,77.611
1584,77.611
1585,77.611
1586,77.611
1587,77.611
1588,77.611
1589,77.611
1590,77.611
1591,77.611
1592,77.611
1593,77.611
1594,77.611
1595,77.611
1596,77.611
1597,77.611
1598,77.611
1599,77.611
1600,77.611
1601,77.611
1602,77.611
1603,77.611
1604,77.611
1605,77.611
1606,77.611
1607,77.611
1608,77.611
1609,77.611
1610,77.611
1611,77.611
1612,77.611
1613,77.611
1614,77.611
1615,77.611
1616,77.611
1617,77.611
1618,77.611
1619,77.611
1620,77.611
1621,77.611
1622,77.611
1623,77.611
1624,77.611
1625,77.611
1626,77.611
1627,77.611
1628,77.611
1629,77.611
1630,77.611
1631,77.611
1632,77.611
1633,77.611
1634,77.611
1635,77.611
1636,77.611
1637,77.611
1638,77.611
1639,77.611
1640,77.611
1641,77.611
1642,77.611
1643,77.611
1644,77.611
1645,77.611
1646,77.611
1647,77.611
1648,77.611
1649,77.611
1650,77.611
1651,77.611
1652,77.611
1653,77.611
1654,77.611
1655,77.611
1656,77.611
1657,77.611
1658,77.611
1659,77.611
1660,77.611
1661,77.611
1662,77.611
1663,77.611
1664,77.611
1665,77.611
1666,77.611
1667,77.611
1668,77.611
1669,77.611
1670,77.611
1671,77.611
1672,77.611
1673,77.611
1674,77.611
1675,77.611
1676,77.611
1677,77.611
1678,77.611
