1.008132942326E+3	5.000000000000E+0
1.008211143695E+3	2.000000000000E+0
1.008289345064E+3	7.000000000000E+0
1.008367546432E+3	9.000000000000E+0
1.008445747801E+3	9.000000000000E+0
1.008523949169E+3	1.000000000000E+1
1.008602150538E+3	6.000000000000E+0
1.008680351906E+3	6.000000000000E+0
1.008758553275E+3	8.000000000000E+0
1.008836754643E+3	7.000000000000E+0
1.008914956012E+3	6.000000000000E+0
1.008993157380E+3	6.000000000000E+0
1.009071358749E+3	8.000000000000E+0
1.009149560117E+3	8.000000000000E+0
1.009227761486E+3	7.000000000000E+0
1.009305962854E+3	1.100000000000E+1
1.009384164223E+3	8.000000000000E+0
1.009462365591E+3	5.000000000000E+0
1.009540566960E+3	6.000000000000E+0
1.009618768328E+3	1.000000000000E+1
1.009696969697E+3	8.000000000000E+0
1.009775171065E+3	8.000000000000E+0
1.009853372434E+3	3.000000000000E+0
1.009931573803E+3	4.000000000000E+0
1.010009775171E+3	8.000000000000E+0
1.010087976540E+3	5.000000000000E+0
1.010166177908E+3	1.200000000000E+1
1.010244379277E+3	4.000000000000E+0
1.010322580645E+3	7.000000000000E+0
1.010400782014E+3	4.000000000000E+0
1.010478983382E+3	6.000000000000E+0
1.010557184751E+3	7.000000000000E+0
1.010635386119E+3	8.000000000000E+0
1.010713587488E+3	1.200000000000E+1
1.010791788856E+3	1.100000000000E+1
1.010869990225E+3	5.000000000000E+0
1.010948191593E+3	9.000000000000E+0
1.011026392962E+3	1.000000000000E+0
1.011104594330E+3	9.000000000000E+0
1.011182795699E+3	7.000000000000E+0
1.011260997067E+3	7.000000000000E+0
1.011339198436E+3	8.000000000000E+0
1.011417399804E+3	1.200000000000E+1
1.011495601173E+3	8.000000000000E+0
1.011573802542E+3	1.400000000000E+1
1.011652003910E+3	1.600000000000E+1
1.011730205279E+3	1.000000000000E+1
1.011808406647E+3	1.000000000000E+1
1.011886608016E+3	9.000000000000E+0
1.011964809384E+3	5.000000000000E+0
1.012043010753E+3	8.000000000000E+0
1.012121212121E+3	9.000000000000E+0
1.012199413490E+3	1.200000000000E+1
1.012277614858E+3	1.200000000000E+1
1.012355816227E+3	1.200000000000E+1
1.012434017595E+3	6.000000000000E+0
1.012512218964E+3	1.100000000000E+1
1.012590420332E+3	1.700000000000E+1
1.012668621701E+3	6.000000000000E+0
1.012746823069E+3	1.100000000000E+1
1.012825024438E+3	7.000000000000E+0
1.012903225806E+3	1.700000000000E+1
1.012981427175E+3	9.000000000000E+0
1.013059628543E+3	1.200000000000E+1
1.013137829912E+3	7.000000000000E+0
1.013216031281E+3	1.200000000000E+1
1.013294232649E+3	7.000000000000E+0
1.013372434018E+3	1.600000000000E+1
1.013450635386E+3	1.200000000000E+1
1.013528836755E+3	1.300000000000E+1
1.013607038123E+3	1.400000000000E+1
1.013685239492E+3	1.200000000000E+1
1.013763440860E+3	1.800000000000E+1
1.013841642229E+3	1.000000000000E+1
1.013919843597E+3	9.000000000000E+0
1.013998044966E+3	1.300000000000E+1
1.014076246334E+3	1.200000000000E+1
1.014154447703E+3	1.700000000000E+1
1.014232649071E+3	9.000000000000E+0
1.014310850440E+3	1.500000000000E+1
1.014389051808E+3	1.300000000000E+1
1.014467253177E+3	1.400000000000E+1
1.014545454545E+3	9.000000000000E+0
1.014623655914E+3	1.200000000000E+1
1.014701857283E+3	1.200000000000E+1
1.014780058651E+3	1.500000000000E+1
1.014858260020E+3	1.300000000000E+1
1.014936461388E+3	1.300000000000E+1
1.015014662757E+3	1.400000000000E+1
1.015092864125E+3	1.600000000000E+1
1.015171065494E+3	1.600000000000E+1
1.015249266862E+3	1.500000000000E+1
1.015327468231E+3	1.600000000000E+1
1.015405669599E+3	1.300000000000E+1
1.015483870968E+3	1.700000000000E+1
1.015562072336E+3	1.800000000000E+1
1.015640273705E+3	1.700000000000E+1
1.015718475073E+3	2.000000000000E+1
1.015796676442E+3	1.800000000000E+1
1.015874877810E+3	2.200000000000E+1
1.015953079179E+3	1.900000000000E+1
1.016031280547E+3	2.200000000000E+1
1.016109481916E+3	2.200000000000E+1
1.016187683284E+3	1.700000000000E+1
1.016265884653E+3	3.500000000000E+1
1.016344086022E+3	5.000000000000E+1
1.016422287390E+3	4.500000000000E+1
1.016500488759E+3	4.000000000000E+1
1.016578690127E+3	4.000000000000E+1
1.016656891496E+3	4.600000000000E+1
1.016735092864E+3	6.800000000000E+1
1.016813294233E+3	8.600000000000E+1
1.016891495601E+3	1.090000000000E+2
1.016969696970E+3	1.870000000000E+2
1.017047898338E+3	2.190000000000E+2
1.017126099707E+3	1.920000000000E+2
1.017204301075E+3	1.600000000000E+2
1.017282502444E+3	1.820000000000E+2
1.017360703812E+3	2.120000000000E+2
1.017438905181E+3	2.670000000000E+2
1.017517106549E+3	3.020000000000E+2
1.017595307918E+3	3.860000000000E+2
1.017673509286E+3	6.490000000000E+2
1.017751710655E+3	7.630000000000E+2
1.017829912023E+3	6.950000000000E+2
1.017908113392E+3	7.300000000000E+2
1.017986314761E+3	1.017000000000E+3
1.018064516129E+3	1.066000000000E+3
1.018142717498E+3	1.076000000000E+3
1.018220918866E+3	1.213000000000E+3
1.018299120235E+3	1.593000000000E+3
1.018377321603E+3	2.504000000000E+3
1.018455522972E+3	2.741000000000E+3
1.018533724340E+3	2.290000000000E+3
1.018611925709E+3	2.137000000000E+3
1.018690127077E+3	2.505000000000E+3
1.018768328446E+3	2.342000000000E+3
1.018846529814E+3	1.593000000000E+3
1.018924731183E+3	1.294000000000E+3
1.019002932551E+3	1.212000000000E+3
1.019081133920E+3	1.233000000000E+3
1.019159335288E+3	1.179000000000E+3
1.019237536657E+3	8.590000000000E+2
1.019315738025E+3	7.770000000000E+2
1.019393939394E+3	8.910000000000E+2
1.019472140762E+3	8.300000000000E+2
1.019550342131E+3	8.510000000000E+2
1.019628543500E+3	1.243000000000E+3
1.019706744868E+3	1.550000000000E+3
1.019784946237E+3	2.054000000000E+3
1.019863147605E+3	2.375000000000E+3
1.019941348974E+3	3.314000000000E+3
1.020019550342E+3	4.316000000000E+3
1.020097751711E+3	5.559000000000E+3
1.020175953079E+3	5.197000000000E+3
1.020254154448E+3	4.718000000000E+3
1.020332355816E+3	5.551000000000E+3
1.020410557185E+3	5.177000000000E+3
1.020488758553E+3	3.867000000000E+3
1.020566959922E+3	3.696000000000E+3
1.020645161290E+3	4.668000000000E+3
1.020723362659E+3	5.640000000000E+3
1.020801564027E+3	6.596000000000E+3
1.020879765396E+3	6.094000000000E+3
1.020957966764E+3	6.567000000000E+3
1.021036168133E+3	8.092000000000E+3
1.021114369501E+3	7.498000000000E+3
1.021192570870E+3	5.357000000000E+3
1.021270772239E+3	5.091000000000E+3
1.021348973607E+3	4.983000000000E+3
1.021427174976E+3	4.924000000000E+3
1.021505376344E+3	4.999000000000E+3
1.021583577713E+3	4.418000000000E+3
1.021661779081E+3	4.932000000000E+3
1.021739980450E+3	5.940000000000E+3
1.021818181818E+3	5.458000000000E+3
1.021896383187E+3	3.976000000000E+3
1.021974584555E+3	4.274000000000E+3
1.022052785924E+3	4.119000000000E+3
1.022130987292E+3	3.500000000000E+3
1.022209188661E+3	3.379000000000E+3
1.022287390029E+3	3.170000000000E+3
1.022365591398E+3	4.001000000000E+3
1.022443792766E+3	4.709000000000E+3
1.022521994135E+3	4.302000000000E+3
1.022600195503E+3	3.195000000000E+3
1.022678396872E+3	3.459000000000E+3
1.022756598240E+3	3.164000000000E+3
1.022834799609E+3	2.168000000000E+3
1.022913000978E+3	1.770000000000E+3
1.022991202346E+3	1.714000000000E+3
1.023069403715E+3	1.832000000000E+3
1.023147605083E+3	1.978000000000E+3
1.023225806452E+3	1.876000000000E+3
1.023304007820E+3	2.490000000000E+3
1.023382209189E+3	3.289000000000E+3
1.023460410557E+3	3.127000000000E+3
1.023538611926E+3	2.386000000000E+3
1.023616813294E+3	2.595000000000E+3
1.023695014663E+3	2.898000000000E+3
1.023773216031E+3	2.957000000000E+3
1.023851417400E+3	3.106000000000E+3
1.023929618768E+3	3.038000000000E+3
1.024007820137E+3	4.126000000000E+3
1.024086021505E+3	5.134000000000E+3
1.024164222874E+3	4.763000000000E+3
1.024242424242E+3	3.552000000000E+3
1.024320625611E+3	3.935000000000E+3
1.024398826979E+3	4.222000000000E+3
1.024477028348E+3	3.638000000000E+3
1.024555229717E+3	2.772000000000E+3
1.024633431085E+3	2.562000000000E+3
1.024711632454E+3	3.292000000000E+3
1.024789833822E+3	3.962000000000E+3
1.024868035191E+3	3.744000000000E+3
1.024946236559E+3	3.874000000000E+3
1.025024437928E+3	5.529000000000E+3
1.025102639296E+3	5.647000000000E+3
1.025180840665E+3	5.151000000000E+3
1.025259042033E+3	4.273000000000E+3
1.025337243402E+3	4.920000000000E+3
1.025415444770E+3	5.923000000000E+3
1.025493646139E+3	6.952000000000E+3
1.025571847507E+3	6.784000000000E+3
1.025650048876E+3	7.303000000000E+3
1.025728250244E+3	1.019000000000E+4
1.025806451613E+3	1.031200000000E+4
1.025884652981E+3	7.709000000000E+3
1.025962854350E+3	6.744000000000E+3
1.026041055718E+3	7.052000000000E+3
1.026119257087E+3	6.824000000000E+3
1.026197458456E+3	6.155000000000E+3
1.026275659824E+3	5.645000000000E+3
1.026353861193E+3	5.614000000000E+3
1.026432062561E+3	7.351000000000E+3
1.026510263930E+3	7.466000000000E+3
1.026588465298E+3	6.038000000000E+3
1.026666666667E+3	6.522000000000E+3
1.026744868035E+3	8.079000000000E+3
1.026823069404E+3	7.861000000000E+3
1.026901270772E+3	6.715000000000E+3
1.026979472141E+3	7.358000000000E+3
1.027057673509E+3	9.545000000000E+3
1.027135874878E+3	1.323300000000E+4
1.027214076246E+3	1.383700000000E+4
1.027292277615E+3	1.389900000000E+4
1.027370478983E+3	1.695200000000E+4
1.027448680352E+3	2.248100000000E+4
1.027526881720E+3	2.162800000000E+4
1.027605083089E+3	1.639100000000E+4
1.027683284457E+3	1.696600000000E+4
1.027761485826E+3	1.809200000000E+4
1.027839687195E+3	1.940700000000E+4
1.027917888563E+3	1.929100000000E+4
1.027996089932E+3	1.694900000000E+4
1.028074291300E+3	2.167000000000E+4
1.028152492669E+3	2.313800000000E+4
1.028230694037E+3	2.202100000000E+4
1.028308895406E+3	1.579500000000E+4
1.028387096774E+3	1.486800000000E+4
1.028465298143E+3	1.468100000000E+4
1.028543499511E+3	1.188900000000E+4
1.028621700880E+3	9.352000000000E+3
1.028699902248E+3	7.312000000000E+3
1.028778103617E+3	6.521000000000E+3
1.028856304985E+3	6.563000000000E+3
1.028934506354E+3	5.233000000000E+3
1.029012707722E+3	4.086000000000E+3
1.029090909091E+3	2.765000000000E+3
1.029169110459E+3	2.379000000000E+3
1.029247311828E+3	1.664000000000E+3
1.029325513196E+3	1.176000000000E+3
1.029403714565E+3	1.127000000000E+3
1.029481915934E+3	1.558000000000E+3
1.029560117302E+3	2.185000000000E+3
1.029638318671E+3	2.544000000000E+3
1.029716520039E+3	3.077000000000E+3
1.029794721408E+3	5.427000000000E+3
1.029872922776E+3	6.557000000000E+3
1.029951124145E+3	6.204000000000E+3
1.030029325513E+3	7.545000000000E+3
1.030107526882E+3	9.743000000000E+3
1.030185728250E+3	1.114000000000E+4
1.030263929619E+3	1.240700000000E+4
1.030342130987E+3	1.255100000000E+4
1.030420332356E+3	1.606100000000E+4
1.030498533724E+3	1.931600000000E+4
1.030576735093E+3	2.199100000000E+4
1.030654936461E+3	2.036400000000E+4
1.030733137830E+3	2.055600000000E+4
1.030811339198E+3	2.484000000000E+4
1.030889540567E+3	2.454600000000E+4
1.030967741935E+3	2.179100000000E+4
1.031045943304E+3	2.134000000000E+4
1.031124144673E+3	2.463300000000E+4
1.031202346041E+3	3.032000000000E+4
1.031280547410E+3	3.045200000000E+4
1.031358748778E+3	2.817500000000E+4
1.031436950147E+3	2.697800000000E+4
1.031515151515E+3	3.255200000000E+4
1.031593352884E+3	3.162900000000E+4
1.031671554252E+3	2.493300000000E+4
1.031749755621E+3	2.282600000000E+4
1.031827956989E+3	2.335700000000E+4
1.031906158358E+3	2.394300000000E+4
1.031984359726E+3	2.332000000000E+4
1.032062561095E+3	1.961300000000E+4
1.032140762463E+3	1.951000000000E+4
1.032218963832E+3	2.290400000000E+4
1.032297165200E+3	2.246900000000E+4
1.032375366569E+3	1.749400000000E+4
1.032453567937E+3	1.575100000000E+4
1.032531769306E+3	1.586600000000E+4
1.032609970674E+3	1.427200000000E+4
1.032688172043E+3	1.206900000000E+4
1.032766373412E+3	1.000800000000E+4
1.032844574780E+3	8.808000000000E+3
1.032922776149E+3	8.700000000000E+3
1.033000977517E+3	8.228000000000E+3
1.033079178886E+3	5.985000000000E+3
1.033157380254E+3	4.110000000000E+3
1.033235581623E+3	3.467000000000E+3
1.033313782991E+3	2.689000000000E+3
1.033391984360E+3	1.772000000000E+3
1.033470185728E+3	1.315000000000E+3
1.033548387097E+3	1.218000000000E+3
1.033626588465E+3	1.377000000000E+3
1.033704789834E+3	1.429000000000E+3
1.033782991202E+3	1.682000000000E+3
1.033861192571E+3	2.641000000000E+3
1.033939393939E+3	3.644000000000E+3
1.034017595308E+3	3.891000000000E+3
1.034095796676E+3	4.655000000000E+3
1.034173998045E+3	6.229000000000E+3
1.034252199413E+3	7.870000000000E+3
1.034330400782E+3	9.266000000000E+3
1.034408602151E+3	1.006300000000E+4
1.034486803519E+3	1.187400000000E+4
1.034565004888E+3	1.395100000000E+4
1.034643206256E+3	1.761300000000E+4
1.034721407625E+3	1.777300000000E+4
1.034799608993E+3	1.641500000000E+4
1.034877810362E+3	1.912800000000E+4
1.034956011730E+3	2.005300000000E+4
1.035034213099E+3	1.946000000000E+4
1.035112414467E+3	1.823600000000E+4
1.035190615836E+3	1.760700000000E+4
1.035268817204E+3	1.878700000000E+4
1.035347018573E+3	1.903400000000E+4
1.035425219941E+3	1.681100000000E+4
1.035503421310E+3	1.512200000000E+4
1.035581622678E+3	1.440600000000E+4
1.035659824047E+3	1.460300000000E+4
1.035738025415E+3	1.316700000000E+4
1.035816226784E+3	1.122500000000E+4
1.035894428152E+3	1.055300000000E+4
1.035972629521E+3	1.034500000000E+4
1.036050830890E+3	1.013600000000E+4
1.036129032258E+3	9.305000000000E+3
1.036207233627E+3	8.358000000000E+3
1.036285434995E+3	8.776000000000E+3
1.036363636364E+3	9.227000000000E+3
1.036441837732E+3	8.890000000000E+3
1.036520039101E+3	8.309000000000E+3
1.036598240469E+3	9.332000000000E+3
1.036676441838E+3	1.027000000000E+4
1.036754643206E+3	1.107300000000E+4
1.036832844575E+3	1.182000000000E+4
1.036911045943E+3	1.331400000000E+4
1.036989247312E+3	1.594000000000E+4
1.037067448680E+3	1.690800000000E+4
1.037145650049E+3	1.722500000000E+4
1.037223851417E+3	1.738600000000E+4
1.037302052786E+3	1.967200000000E+4
1.037380254154E+3	2.107600000000E+4
1.037458455523E+3	2.088200000000E+4
1.037536656891E+3	1.984800000000E+4
1.037614858260E+3	1.908200000000E+4
1.037693059629E+3	1.850900000000E+4
1.037771260997E+3	1.753800000000E+4
1.037849462366E+3	1.538500000000E+4
1.037927663734E+3	1.319700000000E+4
1.038005865103E+3	1.259100000000E+4
1.038084066471E+3	1.190300000000E+4
1.038162267840E+3	1.042100000000E+4
1.038240469208E+3	8.534000000000E+3
1.038318670577E+3	7.605000000000E+3
1.038396871945E+3	7.438000000000E+3
1.038475073314E+3	7.261000000000E+3
1.038553274682E+3	6.937000000000E+3
1.038631476051E+3	6.968000000000E+3
1.038709677419E+3	7.298000000000E+3
1.038787878788E+3	7.327000000000E+3
1.038866080156E+3	6.972000000000E+3
1.038944281525E+3	6.832000000000E+3
1.039022482893E+3	7.662000000000E+3
1.039100684262E+3	8.872000000000E+3
1.039178885630E+3	9.872000000000E+3
1.039257086999E+3	1.118100000000E+4
1.039335288368E+3	1.274800000000E+4
1.039413489736E+3	1.357300000000E+4
1.039491691105E+3	1.338200000000E+4
1.039569892473E+3	1.213300000000E+4
1.039648093842E+3	1.026600000000E+4
1.039726295210E+3	8.092000000000E+3
1.039804496579E+3	7.056000000000E+3
1.039882697947E+3	5.533000000000E+3
1.039960899316E+3	7.247000000000E+3
1.040039100684E+3	1.124600000000E+4
1.040117302053E+3	1.453500000000E+4
1.040195503421E+3	1.529400000000E+4
1.040273704790E+3	1.513300000000E+4
1.040351906158E+3	1.429300000000E+4
1.040430107527E+3	1.331500000000E+4
1.040508308895E+3	1.462900000000E+4
1.040586510264E+3	1.611000000000E+4
1.040664711632E+3	2.017500000000E+4
1.040742913001E+3	2.612200000000E+4
1.040821114370E+3	3.206100000000E+4
1.040899315738E+3	3.407500000000E+4
1.040977517107E+3	3.400200000000E+4
1.041055718475E+3	3.336900000000E+4
1.041133919844E+3	3.017600000000E+4
1.041212121212E+3	2.321900000000E+4
1.041290322581E+3	1.638400000000E+4
1.041368523949E+3	1.075100000000E+4
1.041446725318E+3	5.964000000000E+3
1.041524926686E+3	3.845000000000E+3
1.041603128055E+3	4.299000000000E+3
1.041681329423E+3	6.888000000000E+3
1.041759530792E+3	1.141100000000E+4
1.041837732160E+3	1.691000000000E+4
1.041915933529E+3	2.252900000000E+4
1.041994134897E+3	3.065900000000E+4
1.042072336266E+3	3.840800000000E+4
1.042150537634E+3	4.275000000000E+4
1.042228739003E+3	4.787300000000E+4
1.042306940371E+3	5.096200000000E+4
1.042385141740E+3	5.057000000000E+4
1.042463343109E+3	4.893300000000E+4
1.042541544477E+3	4.825200000000E+4
1.042619745846E+3	4.331600000000E+4
1.042697947214E+3	3.475100000000E+4
1.042776148583E+3	2.836500000000E+4
1.042854349951E+3	2.232900000000E+4
1.042932551320E+3	1.536400000000E+4
1.043010752688E+3	1.080800000000E+4
1.043088954057E+3	8.177000000000E+3
1.043167155425E+3	6.388000000000E+3
1.043245356794E+3	5.630000000000E+3
1.043323558162E+3	5.547000000000E+3
1.043401759531E+3	5.902000000000E+3
1.043479960899E+3	7.172000000000E+3
1.043558162268E+3	8.006000000000E+3
1.043636363636E+3	7.961000000000E+3
1.043714565005E+3	8.376000000000E+3
1.043792766373E+3	8.699000000000E+3
1.043870967742E+3	8.170000000000E+3
1.043949169110E+3	6.790000000000E+3
1.044027370479E+3	5.902000000000E+3
1.044105571848E+3	5.027000000000E+3
1.044183773216E+3	4.254000000000E+3
1.044261974585E+3	3.870000000000E+3
1.044340175953E+3	3.452000000000E+3
1.044418377322E+3	3.367000000000E+3
1.044496578690E+3	3.928000000000E+3
1.044574780059E+3	4.142000000000E+3
1.044652981427E+3	4.212000000000E+3
1.044731182796E+3	4.945000000000E+3
1.044809384164E+3	5.532000000000E+3
1.044887585533E+3	5.851000000000E+3
1.044965786901E+3	6.342000000000E+3
1.045043988270E+3	6.398000000000E+3
1.045122189638E+3	6.288000000000E+3
1.045200391007E+3	7.144000000000E+3
1.045278592375E+3	7.377000000000E+3
1.045356793744E+3	7.243000000000E+3
1.045434995112E+3	7.369000000000E+3
1.045513196481E+3	8.703000000000E+3
1.045591397849E+3	8.971000000000E+3
1.045669599218E+3	8.974000000000E+3
1.045747800587E+3	9.528000000000E+3
1.045826001955E+3	9.560000000000E+3
1.045904203324E+3	1.037100000000E+4
1.045982404692E+3	1.126100000000E+4
1.046060606061E+3	1.093600000000E+4
1.046138807429E+3	1.054400000000E+4
1.046217008798E+3	1.151600000000E+4
1.046295210166E+3	1.252600000000E+4
1.046373411535E+3	1.207600000000E+4
1.046451612903E+3	1.192900000000E+4
1.046529814272E+3	1.310100000000E+4
1.046608015640E+3	1.356800000000E+4
1.046686217009E+3	1.481900000000E+4
1.046764418377E+3	1.511900000000E+4
1.046842619746E+3	1.405500000000E+4
1.046920821114E+3	1.544900000000E+4
1.046999022483E+3	1.628600000000E+4
1.047077223851E+3	1.482700000000E+4
1.047155425220E+3	1.242600000000E+4
1.047233626588E+3	1.267200000000E+4
1.047311827957E+3	1.280500000000E+4
1.047390029326E+3	1.168500000000E+4
1.047468230694E+3	1.074000000000E+4
1.047546432063E+3	1.013900000000E+4
1.047624633431E+3	9.187000000000E+3
1.047702834800E+3	9.807000000000E+3
1.047781036168E+3	9.560000000000E+3
1.047859237537E+3	7.759000000000E+3
1.047937438905E+3	7.157000000000E+3
1.048015640274E+3	7.222000000000E+3
1.048093841642E+3	6.170000000000E+3
1.048172043011E+3	4.960000000000E+3
1.048250244379E+3	4.722000000000E+3
1.048328445748E+3	4.330000000000E+3
1.048406647116E+3	3.900000000000E+3
1.048484848485E+3	3.921000000000E+3
1.048563049853E+3	3.593000000000E+3
1.048641251222E+3	3.178000000000E+3
1.048719452590E+3	3.574000000000E+3
1.048797653959E+3	3.510000000000E+3
1.048875855327E+3	2.881000000000E+3
1.048954056696E+3	2.690000000000E+3
1.049032258065E+3	2.688000000000E+3
1.049110459433E+3	2.455000000000E+3
1.049188660802E+3	2.337000000000E+3
1.049266862170E+3	2.314000000000E+3
1.049345063539E+3	2.096000000000E+3
1.049423264907E+3	2.340000000000E+3
1.049501466276E+3	2.543000000000E+3
1.049579667644E+3	2.389000000000E+3
1.049657869013E+3	2.081000000000E+3
1.049736070381E+3	2.295000000000E+3
1.049814271750E+3	2.258000000000E+3
1.049892473118E+3	1.943000000000E+3
1.049970674487E+3	1.812000000000E+3
1.050048875855E+3	1.676000000000E+3
1.050127077224E+3	1.630000000000E+3
1.050205278592E+3	1.698000000000E+3
1.050283479961E+3	1.559000000000E+3
1.050361681329E+3	1.388000000000E+3
1.050439882698E+3	1.344000000000E+3
1.050518084066E+3	1.418000000000E+3
1.050596285435E+3	1.288000000000E+3
1.050674486804E+3	1.061000000000E+3
1.050752688172E+3	1.016000000000E+3
1.050830889541E+3	9.280000000000E+2
1.050909090909E+3	8.320000000000E+2
1.050987292278E+3	7.800000000000E+2
1.051065493646E+3	6.020000000000E+2
1.051143695015E+3	4.950000000000E+2
1.051221896383E+3	5.100000000000E+2
1.051300097752E+3	4.520000000000E+2
1.051378299120E+3	3.850000000000E+2
1.051456500489E+3	3.450000000000E+2
1.051534701857E+3	3.590000000000E+2
1.051612903226E+3	3.400000000000E+2
1.051691104594E+3	3.140000000000E+2
1.051769305963E+3	2.980000000000E+2
1.051847507331E+3	2.620000000000E+2
1.051925708700E+3	2.740000000000E+2
1.052003910068E+3	2.810000000000E+2
1.052082111437E+3	2.330000000000E+2
1.052160312805E+3	2.280000000000E+2
1.052238514174E+3	2.720000000000E+2
1.052316715543E+3	2.640000000000E+2
1.052394916911E+3	2.560000000000E+2
1.052473118280E+3	2.730000000000E+2
1.052551319648E+3	2.780000000000E+2
1.052629521017E+3	2.860000000000E+2
1.052707722385E+3	3.090000000000E+2
1.052785923754E+3	2.920000000000E+2
1.052864125122E+3	2.380000000000E+2
1.052942326491E+3	2.480000000000E+2
1.053020527859E+3	2.480000000000E+2
1.053098729228E+3	2.160000000000E+2
1.053176930596E+3	1.880000000000E+2
1.053255131965E+3	1.900000000000E+2
1.053333333333E+3	1.800000000000E+2
1.053411534702E+3	1.750000000000E+2
1.053489736070E+3	1.810000000000E+2
1.053567937439E+3	1.620000000000E+2
1.053646138807E+3	1.430000000000E+2
1.053724340176E+3	1.500000000000E+2
1.053802541544E+3	1.390000000000E+2
1.053880742913E+3	9.700000000000E+1
1.053958944282E+3	7.500000000000E+1
1.054037145650E+3	7.400000000000E+1
1.054115347019E+3	6.200000000000E+1
1.054193548387E+3	5.600000000000E+1
1.054271749756E+3	6.300000000000E+1
1.054349951124E+3	5.600000000000E+1
1.054428152493E+3	6.900000000000E+1
1.054506353861E+3	6.300000000000E+1
1.054584555230E+3	6.400000000000E+1
1.054662756598E+3	5.000000000000E+1
