Wavelength,Phase
1013.922574,-132.5073477
1013.930828,-132.5073477
1013.939082,-132.5073477
1013.947336,-132.5073477
1013.95559,-132.5073477
1013.963844,-132.5073477
1013.972098,-132.5073477
1013.980352,-129.9817574
1013.988606,-129.9817574
1013.99686,-129.9817574
1014.005114,-129.9817574
1014.013368,-129.9817574
1014.021622,-129.9817574
1014.029876,-129.9817574
1014.03813,-129.9817574
1014.046384,-129.9817574
1014.054638,-129.9817574
1014.062892,-128.7189622
1014.071146,-128.7189622
1014.0794,-128.7189622
1014.087654,-128.7189622
1014.095908,-128.7189622
1014.104162,-128.7189622
1014.112416,-128.7189622
1014.12067,-128.7189622
1014.128924,-128.7189622
1014.137178,-128.7189622
1014.145432,-126.1933718
1014.153686,-126.1933718
1014.16194,-126.1933718
1014.170194,-126.1933718
1014.178448,-126.1933718
1014.186702,-126.1933718
1014.194956,-126.1933718
1014.20321,-126.1933718
1014.211464,-126.1933718
1014.219718,-126.1933718
1014.227972,-126.1933718
1014.236226,-124.9305767
1014.24448,-124.9305767
1014.252734,-124.9305767
1014.260988,-124.9305767
1014.269242,-124.9305767
1014.277496,-124.9305767
1014.28575,-124.9305767
1014.294004,-124.9305767
1014.302258,-124.9305767
1014.310512,-124.9305767
1014.318766,-123.0363839
1014.32702,-123.0363839
1014.335274,-123.0363839
1014.343528,-123.0363839
1014.351782,-123.0363839
1014.360036,-123.0363839
1014.36829,-123.0363839
1014.376544,-123.0363839
1014.384798,-123.0363839
1014.393052,-123.0363839
1014.401306,-120.5107936
1014.40956,-120.5107936
1014.417814,-120.5107936
1014.426068,-120.5107936
1014.434322,-120.5107936
1014.442576,-120.5107936
1014.45083,-120.5107936
1014.459084,-120.5107936
1014.467338,-120.5107936
1014.475592,-120.5107936
1014.483846,-119.2479984
1014.4921,-119.2479984
1014.500354,-119.2479984
1014.508608,-119.2479984
1014.516862,-119.2479984
1014.525116,-119.2479984
1014.53337,-119.2479984
1014.541624,-119.2479984
1014.549878,-119.2479984
1014.558132,-119.2479984
1014.566386,-117.3538056
1014.57464,-117.3538056
1014.582894,-117.3538056
1014.591148,-117.3538056
1014.599402,-117.3538056
1014.607656,-117.3538056
1014.61591,-117.3538056
1014.624164,-117.3538056
1014.632418,-117.3538056
1014.640672,-117.3538056
1014.648926,-117.3538056
1014.65718,-114.8282153
1014.665434,-114.8282153
1014.673688,-114.8282153
1014.681942,-114.8282153
1014.690196,-114.8282153
1014.69845,-114.8282153
1014.706704,-114.8282153
1014.714958,-114.8282153
1014.723212,-114.8282153
1014.731466,-114.8282153
1014.73972,-112.9340225
1014.747974,-112.9340225
1014.756228,-112.9340225
1014.764482,-112.9340225
1014.772736,-112.9340225
1014.78099,-112.9340225
1014.789244,-112.9340225
1014.797498,-112.9340225
1014.805752,-112.9340225
1014.814006,-112.9340225
1014.82226,-111.6712273
1014.830514,-111.6712273
1014.838768,-111.6712273
1014.847022,-111.6712273
1014.855276,-111.6712273
1014.86353,-111.6712273
1014.871784,-111.6712273
1014.880038,-111.6712273
1014.888292,-111.6712273
1014.896546,-111.6712273
1014.9048,-107.8828418
1014.913054,-107.8828418
1014.921308,-107.8828418
1014.929562,-107.8828418
1014.937816,-107.8828418
1014.94607,-107.8828418
1014.954324,-107.8828418
1014.962578,-107.8828418
1014.970832,-107.8828418
1014.979086,-107.8828418
1014.98734,-106.6200466
1014.995594,-106.6200466
1015.003848,-106.6200466
1015.012102,-106.6200466
1015.020356,-106.6200466
1015.02861,-106.6200466
1015.036864,-106.6200466
1015.045118,-106.6200466
1015.053372,-106.6200466
1015.061626,-106.6200466
1015.06988,-106.6200466
1015.078134,-105.3572514
1015.086388,-105.3572514
1015.094642,-105.3572514
1015.102896,-105.3572514
1015.11115,-105.3572514
1015.119404,-105.3572514
1015.127658,-105.3572514
1015.135912,-105.3572514
1015.144166,-105.3572514
1015.15242,-105.3572514
1015.160674,-102.8316611
1015.168928,-102.8316611
1015.177182,-102.8316611
1015.185436,-102.8316611
1015.19369,-102.8316611
1015.201944,-102.8316611
1015.210198,-102.8316611
1015.218452,-102.8316611
1015.226706,-102.8316611
1015.23496,-102.8316611
1015.243214,-101.5688659
1015.251468,-101.5688659
1015.259722,-101.5688659
1015.267976,-101.5688659
1015.27623,-101.5688659
1015.284484,-101.5688659
1015.292738,-101.5688659
1015.300992,-101.5688659
1015.309246,-101.5688659
1015.3175,-101.5688659
1015.325754,-98.41187798
1015.334008,-98.41187798
1015.342262,-98.41187798
1015.350516,-98.41187798
1015.35877,-98.41187798
1015.367024,-98.41187798
1015.375278,-98.41187798
1015.383532,-98.41187798
1015.391786,-98.41187798
1015.40004,-98.41187798
1015.408294,-96.51768521
1015.416548,-96.51768521
1015.424802,-96.51768521
1015.433056,-96.51768521
1015.44131,-96.51768521
1015.449564,-96.51768521
1015.457818,-96.51768521
1015.466072,-96.51768521
1015.474326,-96.51768521
1015.48258,-96.51768521
1015.490834,-96.51768521
1015.499088,-95.88628763
1015.507342,-95.88628763
1015.515596,-95.88628763
1015.52385,-95.88628763
1015.532104,-95.88628763
1015.540358,-95.88628763
1015.548612,-95.88628763
1015.556866,-95.88628763
1015.56512,-95.88628763
1015.573374,-95.88628763
1015.581628,-93.36069727
1015.589882,-93.36069727
1015.598136,-93.36069727
1015.60639,-93.36069727
1015.614644,-93.36069727
1015.622898,-93.36069727
1015.631152,-93.36069727
1015.639406,-93.36069727
1015.64766,-93.36069727
1015.655914,-93.36069727
1015.664168,-91.46650451
1015.672422,-91.46650451
1015.680676,-91.46650451
1015.68893,-91.46650451
1015.697184,-91.46650451
1015.705438,-91.46650451
1015.713692,-91.46650451
1015.721946,-91.46650451
1015.7302,-91.46650451
1015.738454,-91.46650451
1015.746708,-90.20370933
1015.754962,-90.20370933
1015.763216,-90.20370933
1015.77147,-90.20370933
1015.779724,-90.20370933
1015.787978,-90.20370933
1015.796232,-90.20370933
1015.804486,-90.20370933
1015.81274,-90.20370933
1015.820994,-90.20370933
1015.829248,-87.04672139
1015.837502,-87.04672139
1015.845756,-87.04672139
1015.85401,-87.04672139
1015.862264,-87.04672139
1015.870518,-87.04672139
1015.878772,-87.04672139
1015.887026,-87.04672139
1015.89528,-87.04672139
1015.903534,-87.04672139
1015.911788,-87.04672139
1015.920042,-85.15252863
1015.928296,-85.15252863
1015.93655,-85.15252863
1015.944804,-85.15252863
1015.953058,-85.15252863
1015.961312,-85.15252863
1015.969566,-85.15252863
1015.97782,-85.15252863
1015.986074,-85.15252863
1015.994328,-85.15252863
1016.002582,-84.52113104
1016.010836,-84.52113104
1016.01909,-84.52113104
1016.027344,-84.52113104
1016.035598,-84.52113104
1016.043852,-84.52113104
1016.052106,-84.52113104
1016.06036,-84.52113104
1016.068614,-84.52113104
1016.076868,-84.52113104
1016.085122,-80.73274552
1016.093376,-80.73274552
1016.10163,-80.73274552
1016.109884,-80.73274552
1016.118138,-80.73274552
1016.126392,-80.73274552
1016.134646,-80.73274552
1016.1429,-80.73274552
1016.151154,-80.73274552
1016.159408,-80.73274552
1016.167662,-79.46995034
1016.175916,-79.46995034
1016.18417,-79.46995034
1016.192424,-79.46995034
1016.200678,-79.46995034
1016.208932,-79.46995034
1016.217186,-79.46995034
1016.22544,-79.46995034
1016.233694,-79.46995034
1016.241948,-79.46995034
1016.250202,-77.57575758
1016.258456,-77.57575758
1016.26671,-77.57575758
1016.274964,-77.57575758
1016.283218,-77.57575758
1016.291472,-77.57575758
1016.299726,-77.57575758
1016.30798,-77.57575758
1016.316234,-77.57575758
1016.324488,-77.57575758
1016.332742,-77.57575758
1016.340996,-75.05016722
1016.34925,-75.05016722
1016.357504,-75.05016722
1016.365758,-75.05016722
1016.374012,-75.05016722
1016.382266,-75.05016722
1016.39052,-75.05016722
1016.398774,-75.05016722
1016.407028,-75.05016722
1016.415282,-75.05016722
1016.423536,-73.15597446
1016.43179,-73.15597446
1016.440044,-73.15597446
1016.448298,-73.15597446
1016.456552,-73.15597446
1016.464806,-73.15597446
1016.47306,-73.15597446
1016.481314,-73.15597446
1016.489568,-73.15597446
1016.497822,-73.15597446
1016.506076,-71.89317928
1016.51433,-71.89317928
1016.522584,-71.89317928
1016.530838,-71.89317928
1016.539092,-71.89317928
1016.547346,-71.89317928
1016.5556,-71.89317928
1016.563854,-71.89317928
1016.572108,-71.89317928
1016.580362,-71.89317928
1016.588616,-69.36758893
1016.59687,-69.36758893
1016.605124,-69.36758893
1016.613378,-69.36758893
1016.621632,-69.36758893
1016.629886,-69.36758893
1016.63814,-69.36758893
1016.646394,-69.36758893
1016.654648,-69.36758893
1016.662902,-69.36758893
1016.671156,-68.10479376
1016.67941,-68.10479376
1016.687664,-68.10479376
1016.695918,-68.10479376
1016.704172,-68.10479376
1016.712426,-68.10479376
1016.72068,-68.10479376
1016.728934,-68.10479376
1016.737188,-68.10479376
1016.745442,-68.10479376
1016.753696,-68.10479376
1016.76195,-64.94780582
1016.770204,-64.94780582
1016.778458,-64.94780582
1016.786712,-64.94780582
1016.794966,-64.94780582
1016.80322,-64.94780582
1016.811474,-64.94780582
1016.819728,-64.94780582
1016.827982,-64.94780582
1016.836236,-64.94780582
1016.84449,-63.05361305
1016.852744,-63.05361305
1016.860998,-63.05361305
1016.869252,-63.05361305
1016.877506,-63.05361305
1016.88576,-63.05361305
1016.894014,-63.05361305
1016.902268,-63.05361305
1016.910522,-63.05361305
1016.918776,-63.05361305
1016.92703,-61.15942029
1016.935284,-61.15942029
1016.943538,-61.15942029
1016.951792,-61.15942029
1016.960046,-61.15942029
1016.9683,-61.15942029
1016.976554,-61.15942029
1016.984808,-61.15942029
1016.993062,-61.15942029
1017.001316,-61.15942029
1017.00957,-59.26522753
1017.017824,-59.26522753
1017.026078,-59.26522753
1017.034332,-59.26522753
1017.042586,-59.26522753
1017.05084,-59.26522753
1017.059094,-59.26522753
1017.067348,-59.26522753
1017.075602,-59.26522753
1017.083856,-59.26522753
1017.09211,-56.10823959
1017.100364,-56.10823959
1017.108618,-56.10823959
1017.116872,-56.10823959
1017.125126,-56.10823959
1017.13338,-56.10823959
1017.141634,-56.10823959
1017.149888,-56.10823959
1017.158142,-56.10823959
1017.166396,-56.10823959
1017.17465,-56.10823959
1017.182904,-54.84544441
1017.191158,-54.84544441
1017.199412,-54.84544441
1017.207666,-54.84544441
1017.21592,-54.84544441
1017.224174,-54.84544441
1017.232428,-54.84544441
1017.240682,-54.84544441
1017.248936,-54.84544441
1017.25719,-54.84544441
1017.265444,-53.58264923
1017.273698,-53.58264923
1017.281952,-53.58264923
1017.290206,-53.58264923
1017.29846,-53.58264923
1017.306714,-53.58264923
1017.314968,-53.58264923
1017.323222,-53.58264923
1017.331476,-53.58264923
1017.33973,-53.58264923
1017.347984,-50.4256613
1017.356238,-50.4256613
1017.364492,-50.4256613
1017.372746,-50.4256613
1017.381,-50.4256613
1017.389254,-50.4256613
1017.397508,-50.4256613
1017.405762,-50.4256613
1017.414016,-50.4256613
1017.42227,-50.4256613
1017.430524,-49.16286612
1017.438778,-49.16286612
1017.447032,-49.16286612
1017.455286,-49.16286612
1017.46354,-49.16286612
1017.471794,-49.16286612
1017.480048,-49.16286612
1017.488302,-49.16286612
1017.496556,-49.16286612
1017.50481,-49.16286612
1017.513064,-46.00587818
1017.521318,-46.00587818
1017.529572,-46.00587818
1017.537826,-46.00587818
1017.54608,-46.00587818
1017.554334,-46.00587818
1017.562588,-46.00587818
1017.570842,-46.00587818
1017.579096,-46.00587818
1017.58735,-46.00587818
1017.595604,-46.00587818
1017.603858,-44.11168542
1017.612112,-44.11168542
1017.620366,-44.11168542
1017.62862,-44.11168542
1017.636874,-44.11168542
1017.645128,-44.11168542
1017.653382,-44.11168542
1017.661636,-44.11168542
1017.66989,-44.11168542
1017.678144,-44.11168542
1017.686398,-42.84889024
1017.694652,-42.84889024
1017.702906,-42.84889024
1017.71116,-42.84889024
1017.719414,-42.84889024
1017.727668,-42.84889024
1017.735922,-42.84889024
1017.744176,-42.84889024
1017.75243,-42.84889024
1017.760684,-42.84889024
1017.768938,-39.6919023
1017.777192,-39.6919023
1017.785446,-39.6919023
1017.7937,-39.6919023
1017.801954,-39.6919023
1017.810208,-39.6919023
1017.818462,-39.6919023
1017.826716,-39.6919023
1017.83497,-39.6919023
1017.843224,-39.6919023
1017.851478,-37.16631195
1017.859732,-37.16631195
1017.867986,-37.16631195
1017.87624,-37.16631195
1017.884494,-37.16631195
1017.892748,-37.16631195
1017.901002,-37.16631195
1017.909256,-37.16631195
1017.91751,-37.16631195
1017.925764,-37.16631195
1017.934018,-35.90351677
1017.942272,-35.90351677
1017.950526,-35.90351677
1017.95878,-35.90351677
1017.967034,-35.90351677
1017.975288,-35.90351677
1017.983542,-35.90351677
1017.991796,-35.90351677
1018.00005,-35.90351677
1018.008304,-35.90351677
1018.016558,-34.00932401
1018.024812,-34.00932401
1018.033066,-34.00932401
1018.04132,-34.00932401
1018.049574,-34.00932401
1018.057828,-34.00932401
1018.066082,-34.00932401
1018.074336,-34.00932401
1018.08259,-34.00932401
1018.090844,-34.00932401
1018.099098,-34.00932401
1018.107352,-31.48373366
1018.115606,-31.48373366
1018.12386,-31.48373366
1018.132114,-31.48373366
1018.140368,-31.48373366
1018.148622,-31.48373366
1018.156876,-31.48373366
1018.16513,-31.48373366
1018.173384,-31.48373366
1018.181638,-31.48373366
1018.189892,-30.22093848
1018.198146,-30.22093848
1018.2064,-30.22093848
1018.214654,-30.22093848
1018.222908,-30.22093848
1018.231162,-30.22093848
1018.239416,-30.22093848
1018.24767,-30.22093848
1018.255924,-30.22093848
1018.264178,-30.22093848
1018.272432,-27.69534813
1018.280686,-27.69534813
1018.28894,-27.69534813
1018.297194,-27.69534813
1018.305448,-27.69534813
1018.313702,-27.69534813
1018.321956,-27.69534813
1018.33021,-27.69534813
1018.338464,-27.69534813
1018.346718,-27.69534813
1018.354972,-25.80115537
1018.363226,-25.80115537
1018.37148,-25.80115537
1018.379734,-25.80115537
1018.387988,-25.80115537
1018.396242,-25.80115537
1018.404496,-25.80115537
1018.41275,-25.80115537
1018.421004,-25.80115537
1018.429258,-25.80115537
1018.437512,-24.53836019
1018.445766,-24.53836019
1018.45402,-24.53836019
1018.462274,-24.53836019
1018.470528,-24.53836019
1018.478782,-24.53836019
1018.487036,-24.53836019
1018.49529,-24.53836019
1018.503544,-24.53836019
1018.511798,-24.53836019
1018.520052,-24.53836019
1018.528306,-20.74997466
1018.53656,-20.74997466
1018.544814,-20.74997466
1018.553068,-20.74997466
1018.561322,-20.74997466
1018.569576,-20.74997466
1018.57783,-20.74997466
1018.586084,-20.74997466
1018.594338,-20.74997466
1018.602592,-20.74997466
1018.610846,-19.48717949
1018.6191,-19.48717949
1018.627354,-19.48717949
1018.635608,-19.48717949
1018.643862,-19.48717949
1018.652116,-19.48717949
1018.66037,-19.48717949
1018.668624,-19.48717949
1018.676878,-19.48717949
1018.685132,-19.48717949
1018.693386,-16.96158914
1018.70164,-16.96158914
1018.709894,-16.96158914
1018.718148,-16.96158914
1018.726402,-16.96158914
1018.734656,-16.96158914
1018.74291,-16.96158914
1018.751164,-16.96158914
1018.759418,-16.96158914
1018.767672,-16.96158914
1018.775926,-15.06739637
1018.78418,-15.06739637
1018.792434,-15.06739637
1018.800688,-15.06739637
1018.808942,-15.06739637
1018.817196,-15.06739637
1018.82545,-15.06739637
1018.833704,-15.06739637
1018.841958,-15.06739637
1018.850212,-15.06739637
1018.858466,-11.91040843
1018.86672,-11.91040843
1018.874974,-11.91040843
1018.883228,-11.91040843
1018.891482,-11.91040843
1018.899736,-11.91040843
1018.90799,-11.91040843
1018.916244,-11.91040843
1018.924498,-11.91040843
1018.932752,-11.91040843
1018.941006,-11.91040843
1018.94926,-10.64761326
1018.957514,-10.64761326
1018.965768,-10.64761326
1018.974022,-10.64761326
1018.982276,-10.64761326
1018.99053,-10.64761326
1018.998784,-10.64761326
1019.007038,-10.64761326
1019.015292,-10.64761326
1019.023546,-10.64761326
1019.0318,-8.753420493
1019.040054,-8.753420493
1019.048308,-8.753420493
1019.056562,-8.753420493
1019.064816,-8.753420493
1019.07307,-8.753420493
1019.081324,-8.753420493
1019.089578,-8.753420493
1019.097832,-8.753420493
1019.106086,-8.753420493
1019.11434,-7.490625317
1019.122594,-7.490625317
1019.130848,-7.490625317
1019.139102,-7.490625317
1019.147356,-7.490625317
1019.15561,-7.490625317
1019.163864,-7.490625317
1019.172118,-7.490625317
1019.180372,-7.490625317
1019.188626,-7.490625317
1019.19688,-6.227830141
1019.205134,-6.227830141
1019.213388,-6.227830141
1019.221642,-6.227830141
1019.229896,-6.227830141
1019.23815,-6.227830141
1019.246404,-6.227830141
1019.254658,-6.227830141
1019.262912,-6.227830141
1019.271166,-6.227830141
1019.27942,-4.333637377
1019.287674,-4.333637377
1019.295928,-4.333637377
1019.304182,-4.333637377
1019.312436,-4.333637377
1019.32069,-4.333637377
1019.328944,-4.333637377
1019.337198,-4.333637377
1019.345452,-4.333637377
1019.353706,-4.333637377
1019.36196,-4.333637377
1019.370214,-3.702239789
1019.378468,-3.702239789
1019.386722,-3.702239789
1019.394976,-3.702239789
1019.40323,-3.702239789
1019.411484,-3.702239789
1019.419738,-3.702239789
1019.427992,-3.702239789
1019.436246,-3.702239789
1019.4445,-3.702239789
1019.452754,-3.070842201
1019.461008,-3.070842201
1019.469262,-3.070842201
1019.477516,-3.070842201
1019.48577,-3.070842201
1019.494024,-3.070842201
1019.502278,-3.070842201
1019.510532,-3.070842201
1019.518786,-3.070842201
1019.52704,-3.070842201
1019.535294,-3.070842201
1019.543548,-3.070842201
1019.551802,-3.070842201
1019.560056,-3.070842201
1019.56831,-3.070842201
1019.576564,-3.070842201
1019.584818,-3.070842201
1019.593072,-3.070842201
1019.601326,-3.070842201
1019.60958,-3.070842201
1019.617834,-3.070842201
1019.626088,-3.070842201
1019.634342,-3.070842201
1019.642596,-3.070842201
1019.65085,-3.070842201
1019.659104,-3.070842201
1019.667358,-3.070842201
1019.675612,-3.070842201
1019.683866,-3.070842201
1019.69212,-3.070842201
1019.700374,-3.070842201
1019.708628,-3.070842201
1019.716882,-3.070842201
1019.725136,-3.070842201
1019.73339,-3.070842201
1019.741644,-3.070842201
1019.749898,-3.070842201
1019.758152,-3.070842201
1019.766406,-3.070842201
1019.77466,-3.070842201
1019.782914,-3.070842201
1019.791168,-3.070842201
1019.799422,-3.070842201
1019.807676,-3.070842201
1019.81593,-3.070842201
1019.824184,-3.070842201
1019.832438,-3.070842201
1019.840692,-3.070842201
1019.848946,-3.070842201
1019.8572,-3.070842201
1019.865454,-3.070842201
1019.873708,-3.070842201
1019.881962,-3.070842201
1019.890216,-3.070842201
1019.89847,-3.070842201
1019.906724,-3.070842201
1019.914978,-3.070842201
1019.923232,-3.070842201
1019.931486,-3.070842201
1019.93974,-3.070842201
1019.947994,-3.070842201
1019.956248,-3.070842201
1019.964502,-3.070842201
1019.972756,-3.070842201
1019.98101,-3.070842201
1019.989264,-3.070842201
1019.997518,-3.070842201
1020.005772,-3.070842201
1020.014026,-3.070842201
1020.02228,-3.070842201
1020.030534,-3.070842201
1020.038788,-3.702239789
1020.047042,-3.702239789
1020.055296,-3.702239789
1020.06355,-3.702239789
1020.071804,-3.702239789
1020.080058,-3.702239789
1020.088312,-3.702239789
1020.096566,-3.702239789
1020.10482,-3.702239789
1020.113074,-3.702239789
1020.121328,-3.702239789
1020.129582,-3.702239789
1020.137836,-3.702239789
1020.14609,-3.702239789
1020.154344,-3.702239789
1020.162598,-3.702239789
1020.170852,-3.702239789
1020.179106,-3.702239789
1020.18736,-3.702239789
1020.195614,-3.702239789
1020.203868,-3.702239789
1020.212122,-3.702239789
1020.220376,-3.702239789
1020.22863,-3.702239789
1020.236884,-3.702239789
1020.245138,-3.702239789
1020.253392,-3.702239789
1020.261646,-3.702239789
1020.2699,-3.702239789
1020.278154,-3.702239789
1020.286408,-3.702239789
1020.294662,-3.702239789
1020.302916,-3.702239789
1020.31117,-3.702239789
1020.319424,-3.702239789
1020.327678,-3.702239789
1020.335932,-3.702239789
1020.344186,-3.702239789
1020.35244,-3.702239789
1020.360694,-3.702239789
1020.368948,-3.702239789
1020.377202,-4.965034965
1020.385456,-4.965034965
1020.39371,-4.965034965
1020.401964,-4.965034965
1020.410218,-4.965034965
1020.418472,-4.965034965
1020.426726,-4.965034965
1020.43498,-4.965034965
1020.443234,-4.965034965
1020.451488,-4.965034965
1020.459742,-4.965034965
1020.467996,-4.965034965
1020.47625,-4.965034965
1020.484504,-4.965034965
1020.492758,-4.965034965
1020.501012,-4.965034965
1020.509266,-4.965034965
1020.51752,-4.965034965
1020.525774,-4.965034965
1020.534028,-4.965034965
1020.542282,-4.965034965
1020.550536,-4.965034965
1020.55879,-4.965034965
1020.567044,-4.965034965
1020.575298,-4.965034965
1020.583552,-4.965034965
1020.591806,-4.965034965
1020.60006,-4.965034965
1020.608314,-4.965034965
1020.616568,-4.965034965
1020.624822,-4.965034965
1020.633076,-5.596432553
1020.64133,-5.596432553
1020.649584,-5.596432553
1020.657838,-5.596432553
1020.666092,-5.596432553
1020.674346,-5.596432553
1020.6826,-5.596432553
1020.690854,-5.596432553
1020.699108,-5.596432553
1020.707362,-5.596432553
1020.715616,-5.596432553
1020.72387,-5.596432553
1020.732124,-5.596432553
1020.740378,-5.596432553
1020.748632,-5.596432553
1020.756886,-5.596432553
1020.76514,-5.596432553
1020.773394,-5.596432553
1020.781648,-5.596432553
1020.789902,-5.596432553
1020.798156,-5.596432553
1020.80641,-5.596432553
1020.814664,-5.596432553
1020.822918,-5.596432553
1020.831172,-5.596432553
1020.839426,-5.596432553
1020.84768,-5.596432553
1020.855934,-5.596432553
1020.864188,-5.596432553
1020.872442,-5.596432553
1020.880696,-5.596432553
1020.88895,-5.596432553
1020.897204,-5.596432553
1020.905458,-5.596432553
1020.913712,-5.596432553
1020.921966,-5.596432553
1020.93022,-5.596432553
1020.938474,-5.596432553
1020.946728,-5.596432553
1020.954982,-5.596432553
1020.963236,-5.596432553
1020.97149,-5.596432553
1020.979744,-5.596432553
1020.987998,-5.596432553
1020.996252,-5.596432553
1021.004506,-5.596432553
1021.01276,-5.596432553
1021.021014,-5.596432553
1021.029268,-5.596432553
1021.037522,-5.596432553
1021.045776,-5.596432553
1021.05403,-5.596432553
1021.062284,-5.596432553
1021.070538,-5.596432553
1021.078792,-5.596432553
1021.087046,-5.596432553
1021.0953,-5.596432553
1021.103554,-5.596432553
1021.111808,-5.596432553
1021.120062,-5.596432553
1021.128316,-5.596432553
1021.13657,-5.596432553
1021.144824,-5.596432553
1021.153078,-5.596432553
1021.161332,-5.596432553
1021.169586,-5.596432553
1021.17784,-5.596432553
1021.186094,-5.596432553
1021.194348,-5.596432553
1021.202602,-5.596432553
1021.210856,-5.596432553
1021.21911,-5.596432553
1021.227364,-5.596432553
1021.235618,-5.596432553
1021.243872,-5.596432553
1021.252126,-5.596432553
1021.26038,-5.596432553
1021.268634,-5.596432553
1021.276888,-5.596432553
1021.285142,-5.596432553
1021.293396,-5.596432553
1021.30165,-6.227830141
1021.309904,-6.227830141
1021.318158,-6.227830141
1021.326412,-6.227830141
1021.334666,-6.227830141
1021.34292,-6.227830141
1021.351174,-6.227830141
1021.359428,-6.227830141
1021.367682,-6.227830141
1021.375936,-6.227830141
1021.38419,-6.227830141
1021.392444,-6.227830141
1021.400698,-6.227830141
1021.408952,-6.227830141
1021.417206,-6.227830141
1021.42546,-6.227830141
1021.433714,-6.227830141
1021.441968,-6.227830141
1021.450222,-6.227830141
1021.458476,-6.227830141
1021.46673,-6.227830141
1021.474984,-6.227830141
1021.483238,-6.227830141
1021.491492,-6.227830141
1021.499746,-6.227830141
1021.508,-6.227830141
1021.516254,-6.227830141
1021.524508,-6.227830141
1021.532762,-6.227830141
1021.541016,-6.227830141
1021.54927,-6.227830141
1021.557524,-7.490625317
1021.565778,-7.490625317
1021.574032,-7.490625317
1021.582286,-7.490625317
1021.59054,-7.490625317
1021.598794,-7.490625317
1021.607048,-7.490625317
1021.615302,-7.490625317
1021.623556,-7.490625317
1021.63181,-7.490625317
1021.640064,-7.490625317
1021.648318,-7.490625317
1021.656572,-7.490625317
1021.664826,-7.490625317
1021.67308,-7.490625317
1021.681334,-7.490625317
1021.689588,-7.490625317
1021.697842,-7.490625317
1021.706096,-7.490625317
1021.71435,-7.490625317
1021.722604,-7.490625317
1021.730858,-7.490625317
1021.739112,-7.490625317
1021.747366,-7.490625317
1021.75562,-7.490625317
1021.763874,-7.490625317
1021.772128,-7.490625317
1021.780382,-7.490625317
1021.788636,-7.490625317
1021.79689,-7.490625317
1021.805144,-7.490625317
1021.813398,-7.490625317
1021.821652,-7.490625317
1021.829906,-7.490625317
1021.83816,-7.490625317
1021.846414,-7.490625317
1021.854668,-7.490625317
1021.862922,-7.490625317
1021.871176,-7.490625317
1021.87943,-7.490625317
1021.887684,-7.490625317
1021.895938,-7.490625317
1021.904192,-7.490625317
1021.912446,-7.490625317
1021.9207,-7.490625317
1021.928954,-7.490625317
1021.937208,-7.490625317
1021.945462,-7.490625317
1021.953716,-7.490625317
1021.96197,-7.490625317
1021.970224,-7.490625317
1021.978478,-7.490625317
1021.986732,-7.490625317
1021.994986,-7.490625317
1022.00324,-7.490625317
1022.011494,-7.490625317
1022.019748,-7.490625317
1022.028002,-7.490625317
1022.036256,-7.490625317
1022.04451,-7.490625317
1022.052764,-7.490625317
1022.061018,-7.490625317
1022.069272,-7.490625317
1022.077526,-7.490625317
1022.08578,-7.490625317
1022.094034,-7.490625317
1022.102288,-7.490625317
1022.110542,-7.490625317
1022.118796,-7.490625317
1022.12705,-7.490625317
1022.135304,-7.490625317
1022.143558,-7.490625317
1022.151812,-7.490625317
1022.160066,-7.490625317
1022.16832,-7.490625317
1022.176574,-7.490625317
1022.184828,-7.490625317
1022.193082,-7.490625317
1022.201336,-7.490625317
1022.20959,-7.490625317
1022.217844,-7.490625317
1022.226098,-7.490625317
1022.234352,-7.490625317
1022.242606,-7.490625317
1022.25086,-7.490625317
1022.259114,-7.490625317
1022.267368,-7.490625317
1022.275622,-7.490625317
1022.283876,-7.490625317
1022.29213,-7.490625317
1022.300384,-7.490625317
1022.308638,-7.490625317
1022.316892,-7.490625317
1022.325146,-7.490625317
1022.3334,-7.490625317
1022.341654,-7.490625317
1022.349908,-7.490625317
1022.358162,-7.490625317
1022.366416,-7.490625317
1022.37467,-7.490625317
1022.382924,-7.490625317
1022.391178,-7.490625317
1022.399432,-8.122022905
1022.407686,-8.122022905
1022.41594,-8.122022905
1022.424194,-8.122022905
1022.432448,-8.122022905
1022.440702,-8.122022905
1022.448956,-8.122022905
1022.45721,-8.122022905
1022.465464,-8.122022905
1022.473718,-8.122022905
1022.481972,-8.122022905
1022.490226,-8.122022905
1022.49848,-8.122022905
1022.506734,-8.122022905
1022.514988,-8.122022905
1022.523242,-8.122022905
1022.531496,-8.122022905
1022.53975,-8.122022905
1022.548004,-8.122022905
1022.556258,-8.122022905
1022.564512,-8.753420493
1022.572766,-8.753420493
1022.58102,-8.753420493
1022.589274,-8.753420493
1022.597528,-8.753420493
1022.605782,-8.753420493
1022.614036,-8.753420493
1022.62229,-8.753420493
1022.630544,-8.753420493
1022.638798,-8.753420493
1022.647052,-8.753420493
1022.655306,-8.753420493
1022.66356,-8.753420493
1022.671814,-8.753420493
1022.680068,-8.753420493
1022.688322,-8.753420493
1022.696576,-8.753420493
1022.70483,-8.753420493
1022.713084,-8.753420493
1022.721338,-8.753420493
1022.729592,-9.38481808
1022.737846,-9.38481808
1022.7461,-9.38481808
1022.754354,-9.38481808
1022.762608,-9.38481808
1022.770862,-9.38481808
1022.779116,-9.38481808
1022.78737,-9.38481808
1022.795624,-9.38481808
