  wavelength    amplitude        phase
-3.80563466E+02 2.67998813E-26 +1.57308685E+02
-3.80597976E+02 3.76377447E-26 +1.60448651E+02
-3.80632492E+02 3.66506968E-26 +1.57314218E+02
-3.80667015E+02 1.45325945E-26 +1.60417123E+02
-3.80701543E+02 3.52909767E-26 +1.63129566E+02
-3.80736078E+02 1.84227821E-26 +1.65993237E+02
-3.80770620E+02 2.43756469E-26 +1.69017009E+02
-3.80805167E+02 2.81921361E-26 +1.66527747E+02
-3.80839721E+02 2.59778486E-26 +1.69329258E+02
-3.80874281E+02 2.81281916E-26 +1.66196712E+02
-3.80908848E+02 2.75614862E-26 +1.63395046E+02
-3.80943420E+02 3.00718717E-26 +1.60308840E+02
-3.80977999E+02 3.87515892E-26 +1.62749623E+02
-3.81012584E+02 3.17885215E-26 +1.59995822E+02
-3.81047176E+02 3.63146487E-26 +1.62983321E+02
-3.81081774E+02 4.46983391E-26 +1.60009181E+02
-3.81116378E+02 2.71018242E-26 +1.63105108E+02
-3.81150988E+02 4.02053844E-26 +1.66181399E+02
-3.81185605E+02 3.63070954E-26 +1.63630540E+02
-3.81220228E+02 4.51888710E-26 +1.66526977E+02
-3.81254857E+02 2.81937474E-26 +1.63388487E+02
-3.81289492E+02 3.97257805E-26 +1.66483710E+02
-3.81324134E+02 4.18920158E-26 +1.69609092E+02
-3.81358782E+02 4.31999776E-26 +1.72438695E+02
-3.81393437E+02 4.00956373E-26 +1.69406645E+02
-3.81428097E+02 4.64713971E-26 +1.72496122E+02
-3.81462764E+02 4.51715793E-26 +1.75539285E+02
-3.81497438E+02 5.08459688E-26 +1.78581889E+02
-3.81532117E+02 5.19120689E-26 +1.81504675E+02
-3.81566803E+02 5.15848622E-26 +1.84365293E+02
-3.81601495E+02 4.89520257E-26 +1.81506882E+02
-3.81636194E+02 6.28352515E-26 +1.84283697E+02
-3.81670899E+02 5.03423778E-26 +1.87365910E+02
-3.81705610E+02 6.16876518E-26 +1.84403528E+02
-3.81740327E+02 6.55186236E-26 +1.87244450E+02
-3.81775051E+02 5.71069922E-26 +1.84346410E+02
-3.81809781E+02 6.05671746E-26 +1.87486931E+02
-3.81844518E+02 7.04448465E-26 +1.90467109E+02
-3.81879260E+02 7.16064716E-26 +1.87333123E+02
-3.81914009E+02 5.95907070E-26 +1.90330211E+02
-3.81948765E+02 7.33464375E-26 +1.87222190E+02
-3.81983526E+02 6.99137354E-26 +1.84197143E+02
-3.82018294E+02 7.48727375E-26 +1.87090814E+02
-3.82053069E+02 6.34227011E-26 +1.90183442E+02
-3.82087849E+02 4.65102407E-26 +1.93213606E+02
-3.82122636E+02 4.10285207E-26 +1.90201450E+02
-3.82157430E+02 4.54374873E-26 +1.93058450E+02
-3.82192230E+02 3.41416934E-26 +1.95930069E+02
-3.82227036E+02 4.76114825E-26 +1.92872871E+02
-3.82261848E+02 2.75341115E-26 +1.95708668E+02
-3.82296667E+02 4.40654734E-26 +1.98643942E+02
-3.82331492E+02 3.58775119E-26 +2.01521682E+02
-3.82366323E+02 3.70873836E-26 +1.98539092E+02
-3.82401161E+02 3.21371973E-26 +1.95583322E+02
-3.82436005E+02 4.47182166E-26 +1.98213591E+02
