  wavelength    amplitude        phase
9.75112840E+02 2.55795403E-02 +4.46611790E+03
9.75147180E+02 2.75944908E-02 +4.46515350E+03
9.75181530E+02 2.50066181E-02 +4.46418140E+03
9.75215880E+02 1.83132695E-02 +4.46319090E+03
9.75250230E+02 9.16468641E-03 +4.46211950E+03
9.75284580E+02 2.22989119E-03 +4.45954790E+03
9.75318940E+02 8.42678011E-03 +4.45760240E+03
9.75353300E+02 1.21146259E-02 +4.45664060E+03
9.75387660E+02 1.18502624E-02 +4.45586690E+03
9.75422020E+02 9.87125119E-03 +4.45542310E+03
9.75456390E+02 1.17808480E-02 +4.45521980E+03
9.75490750E+02 1.75753464E-02 +4.45465430E+03
9.75525120E+02 2.23334623E-02 +4.45382710E+03
9.75559500E+02 2.32153206E-02 +4.45287450E+03
9.75593870E+02 1.94471003E-02 +4.45180340E+03
9.75628250E+02 1.27571117E-02 +4.45045420E+03
9.75662630E+02 1.08706651E-02 +4.44847050E+03
9.75697010E+02 1.82949613E-02 +4.44686740E+03
9.75731390E+02 2.57932495E-02 +4.44569900E+03
9.75765780E+02 2.90824832E-02 +4.44466130E+03
9.75800170E+02 2.70176035E-02 +4.44368880E+03
9.75834560E+02 2.03541173E-02 +4.44279060E+03
9.75868960E+02 1.15918295E-02 +4.44208790E+03
9.75903350E+02 6.43502168E-03 +4.44210250E+03
9.75937750E+02 9.18866884E-03 +4.44197970E+03
9.75972160E+02 1.03625108E-02 +4.44122920E+03
9.76006560E+02 6.69908218E-03 +4.44030090E+03
9.76040970E+02 1.41511325E-03 +4.44298220E+03
9.76075370E+02 1.15257694E-02 +4.44166040E+03
9.76109790E+02 2.11921301E-02 +4.44065560E+03
9.76144200E+02 2.76844073E-02 +4.43965130E+03
9.76178620E+02 2.92414772E-02 +4.43863000E+03
9.76213030E+02 2.55155656E-02 +4.43756890E+03
9.76247460E+02 1.78630778E-02 +4.43639810E+03
9.76281880E+02 1.02187900E-02 +4.43483320E+03
9.76316300E+02 1.08593103E-02 +4.43281760E+03
9.76350730E+02 1.61131496E-02 +4.43143550E+03
9.76385160E+02 1.85059169E-02 +4.43037090E+03
9.76419600E+02 1.67534405E-02 +4.42946520E+03
9.76454030E+02 1.24518497E-02 +4.42878900E+03
9.76488470E+02 1.02069516E-02 +4.42850280E+03
9.76522910E+02 1.30165306E-02 +4.42811610E+03
9.76557350E+02 1.60579647E-02 +4.42735100E+03
9.76591800E+02 1.59359948E-02 +4.42638020E+03
9.76626250E+02 1.23930674E-02 +4.42520140E+03
9.76660700E+02 8.70385288E-03 +4.42353520E+03
9.76695150E+02 1.18470165E-02 +4.42166450E+03
9.76729600E+02 1.84254910E-02 +4.42033160E+03
9.76764060E+02 2.31018313E-02 +4.41921090E+03
9.76798520E+02 2.39796762E-02 +4.41815840E+03
9.76832980E+02 2.08569475E-02 +4.41713300E+03
9.76867450E+02 1.47476479E-02 +4.41611880E+03
9.76901920E+02 7.45575254E-03 +4.41510210E+03
9.76936390E+02 1.03769172E-03 +4.41390620E+03
9.76970860E+02 2.90610710E-03 +4.41638390E+03
9.77005330E+02 3.39897352E-03 +4.41542840E+03
9.77039810E+02 1.00510577E-03 +4.41530030E+03
9.77074290E+02 4.76863660E-03 +4.41612650E+03
9.77108770E+02 1.04709193E-02 +4.41521540E+03
9.77143250E+02 1.51049585E-02 +4.41420870E+03
9.77177740E+02 1.73278539E-02 +4.41315500E+03
9.77212230E+02 1.66643296E-02 +4.41203910E+03
9.77246720E+02 1.37986974E-02 +4.41080370E+03
9.77281220E+02 1.08926416E-02 +4.40934000E+03
9.77315710E+02 1.08535326E-02 +4.40772040E+03
9.77350210E+02 1.30524672E-02 +4.40630400E+03
9.77384710E+02 1.44767144E-02 +4.40510460E+03
9.77419220E+02 1.36487703E-02 +4.40402530E+03
9.77453720E+02 1.05845444E-02 +4.40304050E+03
9.77488230E+02 6.34954290E-03 +4.40223200E+03
9.77522740E+02 3.42019561E-03 +4.40202860E+03
9.77557260E+02 4.48424219E-03 +4.40188890E+03
9.77591770E+02 5.52274796E-03 +4.40103060E+03
9.77626290E+02 4.82178857E-03 +4.39980860E+03
9.77660810E+02 3.99320560E-03 +4.39801590E+03
9.77695330E+02 6.40636800E-03 +4.39619250E+03
9.77729860E+02 1.02910456E-02 +4.39485430E+03
9.77764390E+02 1.33765919E-02 +4.39366860E+03
9.77798920E+02 1.46955235E-02 +4.39250880E+03
9.77833450E+02 1.41155811E-02 +4.39131910E+03
9.77867990E+02 1.22742975E-02 +4.39004990E+03
9.77902520E+02 1.04218808E-02 +4.38865990E+03
9.77937060E+02 9.68533076E-03 +4.38720070E+03
9.77971610E+02 9.79585729E-03 +4.38582210E+03
9.78006150E+02 9.51680582E-03 +4.38457870E+03
9.78040700E+02 8.09588019E-03 +4.38344440E+03
9.78075250E+02 5.60278297E-03 +4.38242070E+03
9.78109800E+02 2.82046012E-03 +4.38168650E+03
9.78144360E+02 2.05600754E-03 +4.38183410E+03
9.78178910E+02 3.49590089E-03 +4.38124670E+03
9.78213470E+02 4.34950641E-03 +4.38011450E+03
9.78248040E+02 4.63624568E-03 +4.37871060E+03
9.78282600E+02 5.43145073E-03 +4.37714320E+03
9.78317170E+02 7.26941174E-03 +4.37566160E+03
9.78351740E+02 9.44172881E-03 +4.37432510E+03
9.78386310E+02 1.11188417E-02 +4.37305990E+03
9.78420880E+02 1.18841584E-02 +4.37180680E+03
9.78455460E+02 1.17727817E-02 +4.37052910E+03
