  wavelength    amplitude        phase
1.07971930E+03 2.74924793E-04 -1.31688450E+02
1.07961380E+03 5.28865862E-04 -1.34607730E+02
1.07950830E+03 3.45564321E-04 -1.37591720E+02
1.07940290E+03 7.00092587E-05 -1.35790610E+02
1.07929750E+03 2.47445077E-04 -1.38905450E+02
1.07919210E+03 4.04454410E-04 -1.41279790E+02
1.07908670E+03 2.91546250E-04 -1.44139850E+02
1.07898140E+03 1.09815227E-04 -1.42307180E+02
1.07887600E+03 7.02648561E-05 -1.44960380E+02
1.07877070E+03 3.35692672E-04 -1.46216150E+02
1.07866540E+03 3.77332267E-04 -1.49101160E+02
1.07856020E+03 2.27746719E-05 -1.48292920E+02
1.07845490E+03 2.65601813E-04 -1.45852370E+02
1.07834970E+03 2.56885504E-04 -1.43617160E+02
1.07824450E+03 2.75600628E-04 -1.41133210E+02
1.07813930E+03 1.55789778E-04 -1.39949500E+02
1.07803410E+03 4.92823518E-04 -1.37359290E+02
1.07792900E+03 3.60507711E-04 -1.34266250E+02
1.07782380E+03 1.75052881E-04 -1.33210880E+02
1.07771870E+03 2.47828275E-04 -1.30201230E+02
1.07761360E+03 3.46378247E-04 -1.30162470E+02
1.07750860E+03 8.22394498E-04 -1.33030530E+02
1.07740350E+03 4.55336711E-04 -1.36049930E+02
1.07729850E+03 2.62389247E-04 -1.35353500E+02
1.07719350E+03 4.10342174E-04 -1.32447600E+02
1.07708850E+03 3.00260902E-04 -1.29778290E+02
1.07698360E+03 3.90943052E-04 -1.32377050E+02
1.07687860E+03 6.77774358E-04 -1.34937260E+02
1.07677370E+03 4.95206543E-04 -1.31805590E+02
1.07666880E+03 2.32425106E-04 -1.30254560E+02
1.07656390E+03 3.04370066E-04 -1.28558360E+02
1.07645910E+03 6.64801504E-04 -1.26539270E+02
1.07635420E+03 8.07965692E-04 -1.23685840E+02
1.07624940E+03 3.27541906E-04 -1.21083880E+02
1.07614460E+03 4.94281812E-04 -1.19755670E+02
1.07603980E+03 5.77182770E-04 -1.16809730E+02
1.07593510E+03 3.97382159E-04 -1.14574020E+02
1.07583030E+03 6.78694784E-04 -1.11990500E+02
1.07572560E+03 4.43767225E-04 -1.08913730E+02
1.07562090E+03 3.66585406E-04 -1.07875370E+02
1.07551620E+03 5.60356726E-04 -1.04814250E+02
1.07541160E+03 9.13032672E-05 -1.03312310E+02
1.07530690E+03 4.20324494E-04 -1.01126010E+02
1.07520230E+03 2.80806417E-04 -9.89907030E+01
1.07509770E+03 6.28405172E-04 -9.63360810E+01
1.07499310E+03 6.72252066E-04 -9.91038850E+01
1.07488860E+03 4.50631302E-04 -9.62155900E+01
1.07478410E+03 8.12953221E-04 -9.37371030E+01
1.07467950E+03 9.56680997E-04 -9.67643970E+01
1.07457500E+03 4.49426212E-04 -9.36520510E+01
1.07447060E+03 4.83933776E-04 -9.20543050E+01
1.07436610E+03 8.71713577E-04 -9.51491020E+01
1.07426170E+03 5.87166433E-04 -9.80330690E+01
1.07415730E+03 1.07845756E-04 -9.93175510E+01
1.07405290E+03 9.50649005E-05 -1.02197970E+02
1.07394850E+03 4.90337251E-04 -1.01189830E+02
1.07384420E+03 5.45114630E-04 -9.87634310E+01
1.07373980E+03 9.97096129E-04 -9.70268180E+01
1.07363550E+03 1.15286803E-03 -9.42858190E+01
1.07353120E+03 2.62878955E-04 -9.24778180E+01
1.07342690E+03 4.76894076E-04 -9.10323620E+01
1.07332270E+03 7.52572229E-04 -9.08611850E+01
1.07321850E+03 1.74453114E-03 -8.81452480E+01
1.07311430E+03 1.25230240E-03 -8.59480590E+01
1.07301010E+03 1.44457849E-03 -8.42034110E+01
1.07290590E+03 1.07317869E-03 -8.23355620E+01
1.07280170E+03 1.27746495E-03 -8.06669260E+01
1.07269760E+03 1.02054353E-03 -7.92272380E+01
1.07259350E+03 1.75066656E-03 -7.72848620E+01
1.07248940E+03 1.05982206E-03 -7.55585910E+01
1.07238530E+03 1.70409882E-03 -7.39356110E+01
1.07228130E+03 1.07656491E-03 -7.23865780E+01
1.07217730E+03 2.26834288E-03 -7.07805400E+01
1.07207330E+03 1.68621019E-03 -6.87796280E+01
1.07196930E+03 2.44710370E-03 -6.74600110E+01
1.07186530E+03 2.31449221E-03 -6.53804730E+01
1.07176140E+03 2.74430676E-03 -6.41318110E+01
1.07165740E+03 3.48191327E-03 -6.19994230E+01
1.07155350E+03 2.89713590E-03 -6.04588740E+01
1.07144960E+03 3.79577594E-03 -5.85919010E+01
1.07134580E+03 3.38431441E-03 -5.69608010E+01
1.07124190E+03 4.23468995E-03 -5.51831170E+01
1.07113810E+03 4.54338684E-03 -5.35272460E+01
1.07103430E+03 5.47762695E-03 -5.15033320E+01
1.07093050E+03 3.55087468E-03 -4.99085920E+01
1.07082670E+03 5.78032577E-03 -4.83306610E+01
1.07072300E+03 5.58781719E-03 -4.64374040E+01
1.07061930E+03 6.14998252E-03 -4.46491260E+01
1.07051560E+03 4.62526864E-03 -4.29706860E+01
1.07041190E+03 6.37389857E-03 -4.14543510E+01
1.07030820E+03 6.11290896E-03 -3.95755070E+01
1.07020460E+03 6.55485881E-03 -3.79322800E+01
1.07010090E+03 5.91225693E-03 -3.61647560E+01
1.06999730E+03 7.19668167E-03 -3.45721740E+01
1.06989370E+03 6.84703651E-03 -3.25502820E+01
1.06979020E+03 5.81148552E-03 -3.09842600E+01
1.06968660E+03 5.43076661E-03 -2.91346270E+01
1.06958310E+03 5.22062736E-03 -2.78262750E+01
1.06947960E+03 6.41520319E-03 -2.58705080E+01
1.06937610E+03 5.51009573E-03 -2.43261900E+01
1.06927260E+03 6.52533440E-03 -2.24074750E+01
1.06916920E+03 4.63354821E-03 -2.10200780E+01
1.06906580E+03 7.99050286E-03 -1.92132080E+01
1.06896240E+03 6.22909335E-03 -1.72788960E+01
1.06885900E+03 7.46591408E-03 -1.56448330E+01
1.06875560E+03 6.07397119E-03 -1.37531700E+01
1.06865230E+03 7.55457815E-03 -1.21658710E+01
1.06854890E+03 6.49300408E-03 -1.01126640E+01
1.06844560E+03 6.29042852E-03 -8.60009410E+00
1.06834240E+03 5.18808144E-03 -6.71304590E+00
1.06823910E+03 7.22816720E-03 -5.45029440E+00
1.06813580E+03 8.73418634E-03 -3.20969080E+00
1.06803260E+03 6.06142945E-03 -1.54902620E+00
1.06792940E+03 7.68531821E-03 +1.03881040E-01
1.06782620E+03 8.82685618E-03 +1.80017040E+00
1.06772310E+03 1.20018253E-02 +3.79729790E+00
1.06761990E+03 1.11976145E-02 +5.87674420E+00
1.06751680E+03 1.00645651E-02 +7.81297630E+00
1.06741370E+03 5.83913581E-03 +9.63032980E+00
1.06731060E+03 9.19944640E-03 +1.06094940E+01
1.06720750E+03 1.39919052E-02 +1.28068240E+01
1.06710450E+03 1.27294434E-02 +1.48973540E+01
1.06700150E+03 9.11542961E-03 +1.70032350E+01
1.06689850E+03 4.09195943E-03 +1.66739590E+01
1.06679550E+03 2.21027862E-02 +1.88374320E+01
1.06669250E+03 4.09665254E-02 +2.10801320E+01
1.06658960E+03 6.23551810E-02 +2.34012950E+01
1.06648660E+03 7.51002111E-02 +2.57823830E+01
1.06638370E+03 7.89484370E-02 +2.81106450E+01
1.06628080E+03 7.83954501E-02 +3.04784130E+01
1.06617800E+03 6.56583521E-02 +3.29127690E+01
1.06607510E+03 4.49964110E-02 +3.53205600E+01
1.06597230E+03 2.48779227E-02 +3.77850820E+01
1.06586950E+03 6.15131815E-03 +3.48178970E+01
1.06576670E+03 1.55062800E-02 +3.28172300E+01
1.06566390E+03 2.44182209E-02 +3.54320890E+01
1.06556120E+03 2.77949978E-02 +3.79514820E+01
1.06545840E+03 2.53906388E-02 +4.05703400E+01
1.06535570E+03 1.76439732E-02 +4.32782140E+01
1.06525300E+03 1.03188938E-02 +4.61296520E+01
1.06515040E+03 8.47597086E-03 +4.31808620E+01
1.06504770E+03 1.23260651E-02 +4.01657610E+01
1.06494510E+03 1.52907050E-02 +4.30952160E+01
1.06484250E+03 1.55302296E-02 +4.58426670E+01
1.06473990E+03 1.47752848E-02 +4.85801850E+01
1.06463730E+03 1.32226351E-02 +5.14484070E+01
1.06453480E+03 1.18281956E-02 +5.44391070E+01
1.06443220E+03 1.17494221E-02 +5.74695160E+01
1.06432970E+03 1.26855595E-02 +6.04421670E+01
1.06422720E+03 1.40571985E-02 +6.33616070E+01
1.06412480E+03 1.48850035E-02 +6.62820910E+01
1.06402230E+03 1.45515343E-02 +6.92010960E+01
1.06391990E+03 1.38342488E-02 +7.21315400E+01
1.06381750E+03 1.35633455E-02 +7.50984220E+01
1.06371510E+03 1.39759447E-02 +7.80576020E+01
1.06361270E+03 1.45913214E-02 +8.09768170E+01
1.06351040E+03 1.44830477E-02 +8.38813420E+01
1.06340800E+03 1.36583561E-02 +8.68084460E+01
1.06330570E+03 1.32210238E-02 +8.97905270E+01
1.06320340E+03 1.39809174E-02 +9.28005500E+01
1.06310110E+03 1.51446443E-02 +9.57687350E+01
1.06299890E+03 1.56482226E-02 +9.86605150E+01
1.06289660E+03 1.57770295E-02 +1.01542840E+02
1.06279440E+03 1.53700573E-02 +1.04501210E+02
1.06269220E+03 1.47702657E-02 +1.07498760E+02
1.06259010E+03 1.50723061E-02 +1.10507960E+02
1.06248790E+03 1.59003984E-02 +1.13522520E+02
