  wavelength    amplitude        phase
-3.10180583E+02 5.67506595E-23 +8.15689037E+01
-3.10207330E+02 6.72813638E-23 +8.17037243E+01
-3.10234081E+02 1.30973094E-22 +8.30067760E+01
-3.10260836E+02 1.18443079E-22 +8.35306718E+01
-3.10287596E+02 1.41565589E-22 +8.30267539E+01
-3.10314361E+02 1.14344044E-22 +8.10123848E+01
-3.10341131E+02 1.76859067E-22 +8.11365683E+01
-3.10367905E+02 8.68517110E-23 +7.90328980E+01
-3.10394683E+02 7.99755275E-23 +7.65029940E+01
-3.10421467E+02 1.73963768E-22 +7.93843360E+01
-3.10448255E+02 6.98013812E-23 +7.94042865E+01
-3.10475047E+02 1.03766724E-22 +8.05364074E+01
-3.10501844E+02 1.15728419E-22 +8.34436278E+01
-3.10528646E+02 1.79274005E-22 +8.16586638E+01
-3.10555453E+02 1.76692615E-22 +8.35094395E+01
-3.10582264E+02 7.40236940E-23 +8.48437623E+01
-3.10609079E+02 5.89539105E-23 +8.20806764E+01
-3.10635900E+02 6.46881834E-23 +8.51601952E+01
-3.10662725E+02 6.34481307E-23 +8.63921499E+01
-3.10689554E+02 1.52542714E-22 +8.83882605E+01
-3.10716388E+02 1.06541485E-22 +8.93850826E+01
-3.10743227E+02 9.56847018E-23 +8.74472752E+01
-3.10770071E+02 5.39033027E-23 +8.70507524E+01
-3.10796919E+02 7.65465630E-23 +8.63550491E+01
-3.10823772E+02 1.08236891E-22 +8.77054385E+01
-3.10850629E+02 5.94578156E-23 +8.49100340E+01
-3.10877491E+02 7.03910484E-23 +8.75330235E+01
-3.10904358E+02 1.15799052E-22 +8.49910685E+01
-3.10931229E+02 5.86533971E-23 +8.80404903E+01
-3.10958105E+02 8.49542932E-23 +9.08809662E+01
-3.10984986E+02 5.97374782E-23 +9.20844739E+01
-3.11011871E+02 1.33591412E-22 +9.37880598E+01
-3.11038761E+02 1.16110666E-22 +9.64810301E+01
-3.11065655E+02 1.15154823E-22 +9.83623072E+01
-3.11092555E+02 5.37349305E-23 +9.86035664E+01
-3.11119459E+02 3.18393342E-23 +9.74722610E+01
-3.11146367E+02 7.00999531E-23 +9.48958710E+01
-3.11173280E+02 1.19999132E-22 +9.54099039E+01
-3.11200198E+02 1.04707684E-22 +9.53473550E+01
-3.11227121E+02 6.31969854E-23 +9.66559929E+01
-3.11254048E+02 3.82259716E-23 +9.86553956E+01
-3.11280980E+02 1.20130719E-22 +1.00317893E+02
-3.11307916E+02 9.71149851E-23 +1.01352885E+02
-3.11334857E+02 2.66716168E-23 +1.01349386E+02
-3.11361803E+02 1.68846043E-22 +1.01842712E+02
-3.11388753E+02 9.33530871E-23 +1.04941493E+02
-3.11415709E+02 2.99867409E-23 +1.04838853E+02
-3.11442668E+02 7.92719094E-23 +1.03782039E+02
-3.11469633E+02 1.63788342E-22 +1.03958123E+02
-3.11496602E+02 1.70350200E-22 +1.01716614E+02
-3.11523576E+02 2.62265315E-23 +1.01087428E+02
-3.11550554E+02 6.12894014E-23 +1.02981188E+02
-3.11577537E+02 4.49461570E-23 +1.04241575E+02
-3.11604525E+02 9.94714421E-23 +1.03814247E+02
