  wavelength    amplitude        phase
1.02961897E+03 2.59115149E-05 -4.09476670E+01
1.02978868E+03 2.62537603E-05 -4.13290787E+01
1.02995845E+03 2.64158272E-05 -4.16876454E+01
1.03012827E+03 2.65552306E-05 -4.20125594E+01
1.03029815E+03 2.69020321E-05 -4.23060172E+01
1.03046808E+03 2.72323574E-05 -4.25724984E+01
1.03063807E+03 2.73490255E-05 -4.28173267E+01
1.03080811E+03 2.74171599E-05 -4.30431639E+01
1.03097821E+03 2.73628060E-05 -4.32288207E+01
1.03114837E+03 2.74367962E-05 -4.33787020E+01
1.03131858E+03 2.75741403E-05 -4.35013343E+01
1.03148885E+03 2.78705135E-05 -4.36193889E+01
1.03165918E+03 2.77926638E-05 -4.37031997E+01
1.03182956E+03 2.78187928E-05 -4.37555323E+01
1.03200000E+03 2.85019794E-05 -4.37937319E+01
1.03217049E+03 2.87682529E-05 -4.37935540E+01
1.03234105E+03 2.86365753E-05 -4.37623389E+01
1.03251165E+03 2.89650894E-05 -4.37086465E+01
1.03268232E+03 2.91133599E-05 -4.36199755E+01
1.03285304E+03 2.91224543E-05 -4.35214809E+01
1.03302381E+03 2.85406673E-05 -4.33919173E+01
1.03319465E+03 2.85709273E-05 -4.32237252E+01
1.03336554E+03 2.83716674E-05 -4.30234884E+01
1.03353648E+03 2.82063671E-05 -4.28193350E+01
1.03370749E+03 2.84231820E-05 -4.25866765E+01
1.03387855E+03 2.79721757E-05 -4.23109119E+01
1.03404966E+03 2.79210323E-05 -4.20139252E+01
1.03422083E+03 2.77953205E-05 -4.17056768E+01
1.03439206E+03 2.78668733E-05 -4.13457883E+01
1.03456335E+03 2.73611844E-05 -4.09569291E+01
1.03473469E+03 2.70549187E-05 -4.05503924E+01
1.03490609E+03 2.69322508E-05 -4.01105017E+01
1.03507755E+03 2.64767103E-05 -3.96660231E+01
1.03524906E+03 2.61625412E-05 -3.91862517E+01
1.03542063E+03 2.59266390E-05 -3.86738410E+01
1.03559226E+03 2.55626624E-05 -3.81145835E+01
1.03576394E+03 2.54538730E-05 -3.75566568E+01
1.03593568E+03 2.51504383E-05 -3.69673442E+01
1.03610748E+03 2.48849550E-05 -3.63407266E+01
1.03627934E+03 2.42851709E-05 -3.56916757E+01
1.03645125E+03 2.40498439E-05 -3.50240331E+01
1.03662322E+03 2.38801297E-05 -3.43156506E+01
1.03679524E+03 2.34458882E-05 -3.35866298E+01
1.03696733E+03 2.32140952E-05 -3.28123318E+01
1.03713947E+03 2.29763181E-05 -3.20006572E+01
1.03731166E+03 2.25432335E-05 -3.11556170E+01
1.03748392E+03 2.19894020E-05 -3.02789926E+01
1.03765623E+03 2.12546263E-05 -2.93530483E+01
1.03782860E+03 1.99594796E-05 -2.83916281E+01
1.03800102E+03 1.86260903E-05 -2.73907117E+01
1.03817351E+03 1.68856074E-05 -2.63499118E+01
1.03834605E+03 1.49045586E-05 -2.52766685E+01
1.03851865E+03 1.27898494E-05 -2.41822577E+01
1.03869130E+03 1.06841184E-05 -2.30507574E+01
1.03886401E+03 8.59816339E-06 -2.19077087E+01
1.03903679E+03 6.58720332E-06 -2.07728491E+01
1.03920961E+03 4.75296460E-06 -1.96518449E+01
1.03938250E+03 3.09349075E-06 -1.85826498E+01
1.03955544E+03 1.92694307E-06 -1.76610194E+01
1.03972844E+03 1.45228181E-06 -1.68043380E+01
1.03990150E+03 1.39951916E-06 -1.57058163E+01
1.04007462E+03 1.54020182E-06 -1.43858141E+01
1.04024779E+03 1.67190531E-06 -1.28619431E+01
1.04042102E+03 1.68164968E-06 -1.12815483E+01
1.04059431E+03 1.58011237E-06 -9.63968904E+00
1.04076766E+03 1.35162421E-06 -7.90756866E+00
1.04094106E+03 1.03083687E-06 -6.10686646E+00
1.04111452E+03 7.04446241E-07 -4.11163541E+00
1.04128804E+03 6.17616116E-07 -1.90492343E+00
1.04146162E+03 5.43930371E-07 +4.46806963E-02
1.04163526E+03 4.03880173E-07 +1.73641628E+00
1.04180895E+03 2.46490015E-07 +0.00000000E+00
1.04198270E+03 2.16362761E-07 +0.00000000E+00
1.04215651E+03 2.24341710E-07 +0.00000000E+00
1.04233038E+03 1.83139628E-07 +0.00000000E+00
1.04250430E+03 1.87818890E-07 +0.00000000E+00
1.04267829E+03 1.58672015E-07 +0.00000000E+00
1.04285233E+03 1.11358175E-07 +0.00000000E+00
1.04302643E+03 1.36492812E-07 +0.00000000E+00
1.04320058E+03 1.69976509E-07 +0.00000000E+00
1.04337480E+03 1.37840331E-07 +0.00000000E+00
1.04354908E+03 7.99060048E-08 +0.00000000E+00
1.04372341E+03 1.18791191E-07 +0.00000000E+00
1.04389780E+03 1.53351590E-07 +0.00000000E+00
1.04407225E+03 1.05037961E-07 +0.00000000E+00
1.04424675E+03 3.27980527E-08 +0.00000000E+00
1.04442132E+03 9.74692884E-08 +0.00000000E+00
1.04459594E+03 1.21867991E-07 +0.00000000E+00
1.04477063E+03 8.13248572E-08 +0.00000000E+00
1.04494537E+03 5.79911883E-08 +0.00000000E+00
1.04512017E+03 7.38157263E-08 +0.00000000E+00
1.04529502E+03 4.43041488E-08 +0.00000000E+00
1.04546994E+03 5.60619793E-08 +0.00000000E+00
1.04564492E+03 9.75391083E-08 +0.00000000E+00
1.04581995E+03 8.59742213E-08 +0.00000000E+00
1.04599504E+03 9.29848856E-09 +0.00000000E+00
1.04617019E+03 6.59151421E-08 +0.00000000E+00
1.04634540E+03 1.03736715E-07 +0.00000000E+00
1.04652067E+03 5.55684087E-08 +0.00000000E+00
1.04669600E+03 1.54685857E-08 +0.00000000E+00
1.04687138E+03 6.03628502E-08 +0.00000000E+00
1.04704683E+03 6.84446121E-08 +0.00000000E+00
1.04722233E+03 2.02485581E-08 +0.00000000E+00
