  wavelength    amplitude        phase
9.70736760E+02 1.59619288E-02 +3.88361820E+02
9.70770790E+02 1.80497421E-02 +3.88550750E+02
9.70804830E+02 1.80770177E-02 +3.88697620E+02
9.70838870E+02 1.58456246E-02 +3.88793440E+02
9.70872920E+02 1.16086756E-02 +3.88791370E+02
9.70906960E+02 6.62620299E-03 +3.88459890E+02
9.70941010E+02 6.27944345E-03 +3.87375550E+02
9.70975060E+02 1.18389256E-02 +3.86942100E+02
9.71009110E+02 1.75791581E-02 +3.86886470E+02
9.71043170E+02 2.17249212E-02 +3.86918920E+02
9.71077220E+02 2.36050694E-02 +3.86974290E+02
9.71111280E+02 2.30422662E-02 +3.87024040E+02
9.71145350E+02 2.02875380E-02 +3.87037950E+02
9.71179410E+02 1.60949284E-02 +3.86957240E+02
9.71213480E+02 1.21988508E-02 +3.86655370E+02
9.71247550E+02 1.19472629E-02 +3.86105910E+02
9.71281620E+02 1.63009233E-02 +3.85728290E+02
9.71315690E+02 2.22168666E-02 +3.85596510E+02
9.71349770E+02 2.75049232E-02 +3.85571280E+02
9.71383850E+02 3.10015743E-02 +3.85580000E+02
9.71417930E+02 3.20684081E-02 +3.85585930E+02
9.71452010E+02 3.05729738E-02 +3.85559790E+02
9.71486100E+02 2.70759493E-02 +3.85463520E+02
9.71520190E+02 2.31681454E-02 +3.85242800E+02
9.71554280E+02 2.15652656E-02 +3.84881030E+02
9.71588370E+02 2.40487515E-02 +3.84522130E+02
9.71622470E+02 2.89856716E-02 +3.84303740E+02
9.71656570E+02 3.36604872E-02 +3.84205210E+02
9.71690670E+02 3.63374119E-02 +3.84173210E+02
9.71724770E+02 3.63010358E-02 +3.84171240E+02
9.71758870E+02 3.36198126E-02 +3.84171870E+02
9.71792980E+02 2.89871522E-02 +3.84143530E+02
9.71827090E+02 2.36819891E-02 +3.84037020E+02
9.71861200E+02 1.97291888E-02 +3.83790790E+02
9.71895320E+02 1.94942025E-02 +3.83441680E+02
9.71929440E+02 2.31685038E-02 +3.83177030E+02
9.71963560E+02 2.84792008E-02 +3.83055180E+02
9.71997680E+02 3.32859986E-02 +3.83017160E+02
9.72031800E+02 3.61949955E-02 +3.83010990E+02
9.72065930E+02 3.64057303E-02 +3.83003470E+02
9.72100060E+02 3.37561757E-02 +3.82966650E+02
9.72134190E+02 2.89037402E-02 +3.82863670E+02
9.72168320E+02 2.35861362E-02 +3.82637780E+02
9.72202460E+02 2.06385578E-02 +3.82257840E+02
9.72236600E+02 2.18614172E-02 +3.81866550E+02
9.72270740E+02 2.53225757E-02 +3.81628620E+02
9.72304880E+02 2.81273349E-02 +3.81527930E+02
9.72339030E+02 2.87582585E-02 +3.81507770E+02
9.72373180E+02 2.69038672E-02 +3.81531800E+02
9.72407330E+02 2.29982897E-02 +3.81574730E+02
9.72441480E+02 1.78691382E-02 +3.81604480E+02
9.72475640E+02 1.25382977E-02 +3.81550320E+02
9.72509800E+02 8.53725114E-03 +3.81240590E+02
9.72543960E+02 8.49221184E-03 +3.80664180E+02
9.72578120E+02 1.20943417E-02 +3.80361770E+02
9.72612280E+02 1.64381866E-02 +3.80304940E+02
9.72646450E+02 1.99137332E-02 +3.80330390E+02
9.72680620E+02 2.15832449E-02 +3.80373250E+02
9.72714790E+02 2.09140979E-02 +3.80403700E+02
9.72748970E+02 1.78947280E-02 +3.80393210E+02
9.72783150E+02 1.32122394E-02 +3.80280130E+02
9.72817330E+02 8.72909497E-03 +3.79886870E+02
9.72851510E+02 8.19640763E-03 +3.79141950E+02
9.72885690E+02 1.14283175E-02 +3.78729880E+02
9.72919880E+02 1.44197018E-02 +3.78634840E+02
9.72954070E+02 1.55882392E-02 +3.78673450E+02
9.72988260E+02 1.47422603E-02 +3.78791390E+02
9.73022450E+02 1.23499700E-02 +3.78983560E+02
9.73056650E+02 9.21121859E-03 +3.79271410E+02
9.73090850E+02 6.16543843E-03 +3.79706450E+02
9.73125050E+02 3.87363524E-03 +3.80396030E+02
9.73159250E+02 2.98496744E-03 +3.81468880E+02
9.73193460E+02 3.99355669E-03 +3.82492120E+02
9.73227670E+02 6.04264023E-03 +3.83114970E+02
9.73261880E+02 8.13744757E-03 +3.83520210E+02
9.73296090E+02 9.53209536E-03 +3.83832140E+02
9.73330310E+02 9.72318461E-03 +3.84118820E+02
9.73364530E+02 8.62930530E-03 +3.84443800E+02
9.73398750E+02 6.82419724E-03 +3.84909690E+02
9.73432970E+02 5.79934893E-03 +3.85624110E+02
9.73467190E+02 6.71895170E-03 +3.86327410E+02
